location_name,user_id,reviewer_name,rating,review_text,review_date,likes,reviewer_total_reviews,is_local_guide,source_file
Ranca Upas Ciwidey,100879743059013914527,Rizki Darmawan,5,"Tempat yg indah, nyaman untuk anak-anak Kalau kesni sebaiknya hari biasa karenankalau weekend atau libur sekolah pasti penuh",2025-12-28,0,54,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,106003642204779569234,Jovita Sp,1,"Tiket masuk 28rb per orang, parkir motor 7rb dan biaya lain 3rb. Didalam, helm wajib dititip dan menurutku ini agak maksa ya. Per helm 3rb. Ada yg sengaja ninggal helm dimotor pun diambil oleh petugas tanpa sepengetahuan pemilik. Dan begitu masuk kawasan penangkaran, rusanya dibatesin sama pagar. Berbeda dr tahun 2020 yg bs bebas masuk dan interaksi sm rusa, disini karena ada pagar pembatas jd interaksinya kurang. Kalo mau foto dg rusa (masuk ke area batas) bisa krn ada photographer dan berbayar. Harga pakan rusa jg mahal 11rb per keranjang, itupun wortel 1 bibelah2 jadi 3atau 4bagian dan dptnya cuma seperempat kg. Intinya menyesal masuk kesini",2025-02-19,0,17,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,110447773097824813530,DMR,4,"Pengalaman foto dengan rusanya seru. Tapi saran saya lebih baik pakai jasa foto. Tinggal pilih mau yg bagusnya aja dengan hargaper fotonya 5ribu atau mau semua foto (biasanya sekitara 30an foto) langsung 150ribu. Untuk wahana lainnya sangat kurang dan biasa aja. Jadi andalannya ya cuma penangkaran rusa. In my opinion ya, balik ke selera.",2025-01-26,0,1401,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,106520407058566082634,Rsa Rsdn,5,Udah ke 3x nya ke sini dari anak masih bayi dan sekarang udah 2 tahun anak nya .sangat senang ngasih makan rusa dan ikan .. btw recomend banget ke sini👍👍 next time mau nyobain nginep di bobocabin nya,2025-08-11,0,12,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,101131165997450323330,Yulius K,4,"Tempatnya sejuk dan banyak rusa² yang sudah jinak? walaupun area jalan untuk pengunjung berinteraksi dengan rusa tidak begitu panjang, tapi banyak spot² untuk foto, yg menarik ada fotografer dan pemandu rusa yang menyediakan jasa mereka. 5rb/1foto yg dipilih. minimal 10foto.. kemarin ada 70 foto tanpa pilih cm bayar 200rb. dan tip pemandu rusa 20rb. Foto²nya bagus dan Fotografernya ramah sekali.",2025-04-03,0,83,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,108525253181737847716,Sun Arto,4,Wisata keluarga yang bikin sejuk pikiran dan hati anak anak jadi happy.,2025-11-23,0,44,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,103033290784795600901,Danar Wulandari,5,"tempatnya bagus, kids friendly, nginep 1 malam disini kalo malam dingin poll sampe 16 derajat siap2 baju hangat",2025-12-17,0,4,False,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,110648869487188155390,Jonathan Manurung,5,"Diantara beberapa tempat camping yang pernah saya kunjungi, Ranca Upas, Ciwidey adalah tempat yang paling nyaman dan cocok untuk membawa keluarga. Dengan udara yang segar dan dingin, benar-benar melepas penat dari kepadatan dan polusi kota. Suhu pada malam hari di musim kemarau dapat mencapai 12°C hingga 8°C, disarankan membawa pakaian yang tebal untuk yang tidak terbiasa. Sementara di siang hari, memang terkadang cukup terik, namun hembusan angin tetap dingin. Jaraknya hanya 1,5 jam menggunakan mobil dari Kota Bandung pada hari biasa/weekday. Terdapat beberapa warung di dekat parkiran mobil yang menyediakan makanan dan minuman serta menyewakan tenda, kasur, kompor portable, dan peralatan kemah lainnya. Untuk harga saya waktu itu hanya sewa kompor portable Rp 100rb sudah dengan gas kalengnya. Terdapat juga Bobocabin dan Igloo Camping untuk yang berencana glamping. Atraksi lainnya ada penangkaran rusa dimana kita bisa memberi makan rusa dan kebun stroberi petik sendiri. Terdapat kolam renang biasa dan air panas serta foodcourt. Di gerbang masuk area, terdapat cafe Warung Kopi Gunung, untuk harga tergolong pricey (Rp 50rb - Rp 100rb per orang). Saya sarankan datang pada saat weekday. Karena kemungkinan besar weekend atau libur akan sangat ramai.",2024-09-03,3,7,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,115726080231202201724,Siti Bayan Arifin,5,Tempat yg cocok untuk healing. Pas banget kesini dapet moment langit yg cerah dan udaranya lagi sejuk banget jadi siang hari pun gak berasa terik. Tiket masuk 30rb sudah termasuk akses ke penangkaran rusa. Harga makanan rusa mulai 10-20rb. Ada wc umum di dekat pintu keluar penangkaran rusa dan airnya hangat jadi untuk buibu yg bawa baby gausah bingung. Ada penyewaan skuter juga. Sebelah penyewaan skuter ada penjual bunga lily fresh dan berbagai macam kerajinan kayu & bonsai.,2024-08-27,0,98,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,102233370019528436561,Randi Azhar Ramadan,4,tempatnya cocok buat bawa keluarga kecil apalagi anak-anak bisa mengenal hewan tolong buat penitipan helm itu harusnya jangan wajib,2025-08-13,0,82,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,111515905234297231140,Mochamad Thoriq Althof,5,"Bisa camping disini, fasilitas nya cukup komplit, ada penangkaran rusa juga, cocok buat liburan keluarga.",2025-07-26,0,16,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,110045449718894044382,日村ゾエル,5,"Ini tempat yang menurut saya nyaman buat Camping . Mau camping solo, ataupun camping bersama keluarga sangat rekomended. Lokasi untuk pasang tenda banyak banget, ada juga disediakan lokasi buat camper van, udh ada yang disediakan tenda dan perlengkapannya , ada juga yang hanya menyediakan lapaknya saja buat campervan . Yang mau agak eksklusiv lagi ada yang namanya iglo( rumah kayu seperti villa yang bisa diisi hingga 6-8 orang) dengan pemandangan danau dan pohon2 pinus. Hampir disetiap lokasi camping terdapat Toilet yang masih terbilang bersih. Ada juga Musholla yang cukup nyaman dan bersih . Fasilitas colokan listrik sudah disediakan bagi yang Campervan atau yang iglo. Terdapat penangkaran rusa, anak anak pasti senang kasih makan rusa. Ada juga kolem renang air hangat nya, dan masih banyak lagi fasilitas fasilitas menarik lainnya",2025-04-18,1,276,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,105222101085620636366,Retno Vj,4,"Suasana sejuk,Indah, sayang waktu kesana bersamaan ada jambore ramai sekali.., selain penangkaran kijang petik buah arbei sangat menyenangkan, kebetulan yang matang masih sedikit ,bisa 1/ 2 kg perorang Rp. 30 rb.. , toilet tersedia lumayan bersih, antri dulu..",2024-07-11,0,174,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,105003843570322947839,Dinda,5,"Ada foto berbayar 200rb tapi bagus2 bgt di foto dengan akang nya, tempat bersih dan sejuk, nginap nya di bobocabin uhh mantap bgt",2025-09-18,0,258,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,101468067975147612138,murni jayanti,5,Tempatnya enak buat camping tapi gak enaknya pas kesana pas musim hujan jadi dari pagi sampai pgi lagi hujan terus tempatnya dingin banget klau pas lagi gak hujan tempatnya enak😁 Pengen balik lagi kesana nanti insya allah,2025-10-16,0,27,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,107759305131405940307,Aristha Noviyanthi,4,"Tempat camping dan wisata yang nyaman dan aman untuk semua kalangan. Kalo yang ga bawa tenda ,Bisa sewa disini,lengkap. Pelayanannya juga ramah,dan toiletnya bersih",2025-05-18,0,181,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,110043602478738375291,Arief Febriyanto,5,"Bagus, parkirannya luas, wahananya diperbanyak lagi, jadi selain penangkaran rusa bisa main wahana lain",2025-08-20,0,91,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,116064009794910021970,Mutia Triana,5,"What a wonderfull weekend. Campjng di ranca upas. Jndah sekali. Dan untuk pemula terjangkau dan cukup nyaman. Tersedia toilet, bahkan ada toilet yg airnya hangat. Lahan utk camp banyak tinggal cari aja yg sesuai dimau. Kita kesini jumat malam. Sampe ranca upas jam 11 malam. Bayar 154rb ber3, 2 dewasa, 1 anak umur 8th. Sudah termasuk mobil, parkirnya jg. Tinggal cari spot camping. Sudah gratis jg masuk ke area rusa. Klo mau berendam air panas bayar lagi 1x masuknya 22rb. Tp kolam air panasnya gak gtu worth it. Kolam nya 2. Kurang terawat, agak kotor juga. Pas kebetulan kita nge camp, ranca upas dingin banget 11° bahkan subuh ad yg 4° Duinggiiin.. Ada warung2 juga utk yg mau jajan atau beli kayu bakar. 1 ikat 15rb. Klo dah maghrib jadi 20rb. Tapi banyak kayunya, cukup lah utk semalaman. Warungnya juga udah tersedia qriss dan transfer bank jg. Plus utk XL alhmdlh ada sinyal. Bisa beli snack, air mineral galom jg ada. Semua ada. Cuma sayangnya kemaren ada komunitas yg sewa igloo mgkn. Sampe jam 12 malam masih karaokean. Kita camping kan mau menikmati alam, ketenangan alam, suara alam. Eh ini malah terdengar orang karoke brisik banget. Minimal dikasih lah batas waktu berisiknya sampe jam 9 misalnya. Klo mau karokean knp gak ke inul vista aja. Overall. Saya rekomen utk ygmau coba campingceria di ranca upas. Cantik alamnya. Yg gak punya tenda jg aman, banyak yg nyewain tenda range harga 150 keatas. Bahkan yg mau full listrik jg bisa. Info dr yg sewa lostrik. 250rb utk listriknya.",2024-07-18,3,324,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,109900430124589890061,Mas Dedy,3,"Tiket masuk 28rb atau 35rb jika mau masuk ke kolam renang. Tiket 28rb rasanya kemahalan hanya untuk melihat dan memegang rusa dari dekat, cocoknya 15rb. Kolam renangnya ada 2, 1 dingin dan 1 lagi 'agak hangat'. Kamar mandinya jorok, gelap tak terurus",2024-10-15,2,112,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,116664969583265720517,Firman Journey,5,"Pengalaman menyenangkan bisa datang dipagi hari, saat masih sepi pengunjung lain. Bisa puas berinteraksi dan berfoto dengan rusa. Petugas dan pawang rusanya sangat baik dan humoris, membantu mengarahkan gaya saat berfoto. Rekomen sekali kalau ingin berkunjung ke Ranca Upas dihari biasa 👍",2025-05-29,0,200,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,117967662743302776446,Mukti Rahayu,5,"Bagusss ademmm cm harga wortelnya yg menurutku agak price,masa harga wortel beda tipis sm tiket masukk",2026-01-30,0,6,False,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,110094714270873082401,Bagus Raditya,5,"Ranca Upas di Ciwidey adalah destinasi empat ini menawarkan pemandangan alam yang indah dengan hutan lebat dan udara yang sejuk, sempurna untuk berkemah dan bersantai. Salah satu daya tarik utama adalah area konservasi rusa, di mana pengunjung bisa berinteraksi langsung dengan rusa-rusa yang jinak. Fasilitas yang ada cukup sederhana, jadi penting untuk datang dengan persiapan yang matang, terutama jika ingin berkemah. Meskipun demikian, keindahan alam dan ketenangan tempat ini sangat berharga. Selain itu, ada juga sumber air panas di dekatnya yang menambah daya tarik Ranca Upas. Secara keseluruhan, Ranca Upas adalah pilihan yang tepat untuk melarikan diri dari hiruk-pikuk kota dan menikmati keindahan alam. Highly recommended!",2024-09-24,0,222,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,107094240720589844927,Abu Arman,5,"Bermalam 10-11 Agustus 2024 Tempat ngadem yg adem banget kalo malam. Tapi jam 9-10 pas matahari keluar panasnya nyelekit. Rame banget pas weekend, cucok yg bawa tenda dan perlengkapannya sendiri. Parkir kurang teratur, cenderung berantakan. Penempatan tenda juga kurang teratur, semua bebas naro tenda yg penting gak di air atau didalam WC. Toilet kurang banyak, antri panjang pada jam2 sibuk. Kalo nyari glamping dgn tenda disediakan pihak ranca upas, jatohnya jadi mahal karena selain sewa tenda beserta isinya masih harus bayar tiket masuk per kepala, mana gak dapet sarapan. Kalo mau Glamping mending ke pinggir2 sungai / danau di Pangalengan.",2024-08-21,2,324,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,105351896357300223010,Dewi Hertoto,4,"Kesini pas bgt hari libur nasional, macet, tiket naik, lumayan ramai, tiap tempat wisata berbayar, sewa tenda exclude perlengkapan memanggang ya guys jd yg mau kesini make sure informasi biaya2 yg diluar dugaan, suasana syahdu, dingin, pemandangan bagus, siap2 pakaian tebal payung jas ujan kalau kesini",2025-04-02,0,325,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,107660151483279391945,M Komarudin,5,"Ranca Upas Ciwidey adalah tempat Wisata dan Taman Edukasi yg cocok keluarga.Ada Wahana Kolam Renang,Taman Kelinci,Taman Penangkaran Rusa dan Bagi Pecinta Camping nih seperti sy,sangat indah dgn dimanjakan view pegunungan disekelilingnya. Hamparan luas perkebunan Strawbery juga sangat memanjakan mata.Kita bisa menikmati buahnya dan memetiknya sendiri lansung. Eeiiit... tapi tidak gratis loh.Kita kudu beli minimal perorang 1/2kg deh harus beli. Dah... penasaran?!! Kunjungi aja ya.....!!",2025-08-10,0,145,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,113857100851691884233,Ari Iswantoro,5,"Tempatnya bagus, masih alami. Fasilitas lengkap dan bersih. Kids friendly. Ada penangkaran rusa. Staf-stafnya ramah dan sangat membantu. Pada saat kunjungan, sempat salah satu anggota rombongan mengalami masalah aki mobil ketika akan pulang. Staf ranca upas dengan sigap segera memberikan bantuan agar mobil bisa menyala. Luar biasanya, setelah masalah bisa diselesaikan, para staf yg memberikan bantuan tsb tidak mau diberikan uang tip. Salut atas pelayanan yg diberikan.",2026-02-18,0,10,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,117675933562886270990,Dani Agustinus,5,"Kegiatan memberi makan rusa, kalo masuk ke area rusa hati hati bagi yang bawa makanan",2026-01-27,0,24,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,106439223075478399801,Nsf N Sifa,5,"Htm pas gerbang masuk 30.000 perorang Parkir motor 6.000 Penitipan helm 5.000 Free masuk penangkaran rusa Klo mau masuk ke area yg lain berbayar lagi Banyak wahana permainannnya, Ada area petik strawberry, area kolam renang, area taman kelinci, dan area wahana permainan,",2025-01-03,1,178,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,114163350076971871859,Khunaenatul Allika,1,"ga wort it masuk 28 cuman liat rusa doang, udah gtu wortel aja harus beli lgi kirain udh include sama makanan hewannya, geser dikit ke sanah taman kelinci bayar lgi, mau petik stroberi bayar lgi, kemahalann aneh. sama motor 10k buat apa motor semhal itu blm wajib ttip helm motor bayar lagi. CUKUP SEKALI SIH",2025-08-03,0,6,False,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,105173246837663036520,sob ari,5,"Hindari Camp di musim hujan,Suka banjir. Baiknya bawa baju tebal,karena kadang dinginnya gak nahan. Kalau pagi bisa melipir ke kebun strawberry dulu karena masih sepi pengunjung.baru lanjut liat rusa. Kasian rusanya kayak pada sakit.",2025-02-09,0,187,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,109935112462467671049,Nur Azizah,5,"Muarah meriah, tiket on the spot 25rb/org, tiket motor 8rb kalo g salah. Parkir 5rb. Ksh makan rusa wortelnya beli lagi 10rb kalo g slh. Ada taman kelincinya jg, tiket masuk 10rb/org beli wortelnya 5rb😁",2025-04-07,0,30,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,102026390225559227182,Manusia Planet,5,"Parkir oke, masuk keluar pake tiket, ga ada pungli. Cuman mampir sebentar, kasih makan ikan, rusa. Kolam air untuk anak, ga gitu anget. Ada mesjid yg nyelenggarain jumatan.",2025-09-05,0,197,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,116498559065539711802,Digit Kumara,4,"Tempat kemah dengan beberapa blok, ada bobocamp, igloo camp (glamping), perkemahan biasa, penangkaran rusa, campervan, pemandian air panas, penyewaan sepeda listrik untuk keliling rancaupas. Perjalanan kesini banyak jalan tanjakan lumayan tinggi, jadi dipersiapkan kendaraannya Yang kesini prepare pakaian tebal karena suhu siang berkisar 20derajat dan mencapai puncaknya di jam 12 malam keatas, berkisar 12-15 derajat celcius Disini saya masuk menggunakan motor Tiket masuk per orang 40rb Untuk motor 19 rb Plusnya : - tempatnya luas, ada 1 blok yg bisa memuat 500 tenda - ada tempat buat campervan di salah satu blok - ada pemandian air panas - bisa sewa tenda dengan kisaran harga mulai 300rb (termasuk kayu buat api unggun dan sleeping bag) - Bisa kemah menggunakan tenda pribadi, tidak dikenakan biaya tambahan, hanya biaya masuk seperti diatas - View ya bagus kalau pagi - Ada warung didalam yg dikelola warga lokal - Relatif aman Minus: - penghitungan tiket masuk di gerbang depan sangat lama sekali, tidak ayal menimbulkan antrian panjang, yerutama buat kendaraan roda 4 - kamar mandi yang minim, di blok saya yg muat 500 tenda cuman ada kamar mandi pria 4 ruang dan wanita 4 ruang dengan toilet jongkok - Ada beberapa tempat kemah yang jauh dari kamar mandi gratis, kl kamarmandi berbayar yg dikelola warga, dekat - kondisinya kurang terawat dan cenderung kotor untuk kamar mandinya - kalau sewa tenda, dan hujan, kita minta tambahan flysheet dikenakan biaya tambahan tidak include di sewa tenda",2023-12-25,6,331,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,110900464164062768752,Riska Maida,5,"Ada pemandian air panas, melihat rusa, camping ground dll",2025-10-08,0,66,True,dataset_cleaned_kabbandung.csv
Ranca Upas Ciwidey,113476938192143024441,Siska Sisilia,5,"Masuk sini kena charge ya waktu itu kena skitar 84rb (1 mbl, 2 org), tp bs masuk ke penangkaran rusanya gratis krn ud termasuk tiket masuk (tidak termasuk pakan rusa) kalau mau deket2 sama rusanya disarankan beli pakan rusanya, bs turun ke kandang kalo ud kasi makan, penjaganya ramah. Disini ada banyak kegiatan outbond (bayar terpisah), klo mo ngejar sunrise bisa ke savananya jem 5.30 pagi jalan kaki aja dr bobocabin gag tralu jauh. Bs ke onsennya htm 30rb buat umum yg privatenya 300rb per kolam. Klo sepi umum juga dah cukup koq, better dtg sore kalo mau ft2 soalnya kalo malem rada gelap",2023-08-08,7,45,True,dataset_cleaned_kabbandung.csv
