location_id,location_name,category,multi_labels,avg_sentimen_skor,total_ulasan,sentimen_label_lokasi,latitude,longitude,price_min,price_max,jam_buka,jam_tutup,estimasi_durasi_menit,deskripsi_google,price_type,subcategory,tags_sintetis,jam_buka_weekday,jam_tutup_weekday,jam_buka_weekend,jam_tutup_weekend,sumber_deskripsi,sumber_jam,status_deskripsi,status_jam,catatan_jam,avg_rating,ulasan_positif,ulasan_negatif,primary_intent,core_labels,secondary_labels,avoid_labels,label_confidence,needs_manual_review,review_reason,label_reason,label_scores_json,label_source,review_status,manual_primary_intent,manual_core_labels,manual_secondary_labels,manual_avoid_labels,sentiment_score,sentiment_model_source,sentiment_model_version,sentiment_available
LOC-062,Museum Pos Indonesia,Tempat Belajar,"['Alam', 'Ramah Anak', 'Edukasi']",0.8939393939393939,198.0,Sangat Positif,-6.9020925,107.6198013,0,0,09:00,15:00,90,"Museum yang berisi sejarah pos & komunikasi Indonesia, termasuk transportasi & perangko.",Gratis,Tempat edukasi,"Wisata, Umum, Menarik",09:00,15:00,09:00,13:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.6767676767676765,182.0,5.0,Edukasi,Edukasi;Indoor;Gratis,,Alam;Belanja;Kuliner;Petualangan,1.0,False,,"Edukasi: category=Tempat Belajar (+5) | subcategory keyword: edukasi (+1.2) | description keyword: museum, sejarah (+1.5) || Indoor: category=Tempat Belajar (+2) | description keyword: museum (+0.75) | name keyword: museum (+0.6) || Gratis: price_type/price_max indicates free (+3)","{""Alam"": -2.25, ""Belanja"": -2.0, ""Edukasi"": 9.3, ""Gratis"": 3.0, ""Indoor"": 3.35, ""Keluarga"": 1.0, ""Kuliner"": -1.5, ""Ramah Anak"": 0.25, ""Sejarah"": 0.75}",auto_rule_v1,auto_approved,,,,,0.8939393939393939,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-063,Museum Sri Baduga,Tempat Belajar,"['Alam', 'Ramah Anak', 'Edukasi', 'Belanja']",0.9494949494949496,198.0,Sangat Positif,-6.9377186,107.6035761,5000,5000,08:00,16:00,90,"Beragam koleksi umum yang mencakup sejarah lokal & etnografi, arkeologi, koin, & seni rupa lokal.",Per Orang,Tempat edukasi,"Wisata, Umum, Menarik",Tutup,Tutup,08:00,14:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.686868686868687,191.0,3.0,Edukasi,Edukasi,Indoor,Alam;Belanja;Kuliner;Petualangan,1.0,False,,Edukasi: category=Tempat Belajar (+5) | subcategory keyword: edukasi (+1.2) | description keyword: sejarah (+0.75) || Indoor: category=Tempat Belajar (+2) | name keyword: museum (+0.6),"{""Alam"": -2.25, ""Belanja"": -1.75, ""Budaya"": 0.75, ""Edukasi"": 8.55, ""Indoor"": 2.6, ""Keluarga"": 1.0, ""Kuliner"": -1.5, ""Ramah Anak"": 0.25, ""Sejarah"": 0.75}",auto_rule_v1,auto_approved,,,,,0.9494949494949496,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-064,Nimo Highland,Rekreasi Keluarga,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing', 'Wahana Ekstrem']",0.752,250.0,Sangat Positif,-7.2203,107.5781,30000,60000,09:00,17:00,180,Kawasan wisata instagramable di Pangalengan dengan jembatan kaca U sepanjang 150 meter di atas kebun teh dan memiliki desain ikonik bertema kubah putih Santorini.,Per Orang,Wisata panorama buatan,"Keluarga, Anak-anak, Wahana, Seru",09:00,17:00,05:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.344,209.0,21.0,Keluarga,Keluarga;Alam;Spot Foto,Ramah Anak,Belanja,1.0,False,,"Keluarga: category=Rekreasi Keluarga (+4.5) | tags keyword: keluarga, anak, anak-anak, wahana (+4.2) || Alam: subcategory keyword: panorama (+1.2) | description keyword: kebun teh (+0.75) | old multi_labels=Alam (+1) || Spot Foto: subcategory keyword: panorama (+1.2) | description keyword: instagramable, ikonik (+1.5) | old multi_labels=Spot Foto (+1) || Ramah Anak: category=Rekreasi Keluarga (+2.5) | tags keyword: anak, anak-anak (+2.1) | old multi_labels=Ramah Anak (+1)","{""Alam"": 4.95, ""Belanja"": -2.0, ""Keluarga"": 8.7, ""Kuliner"": -1.25, ""Outdoor"": 0.75, ""Petualangan"": 0.25, ""Ramah Anak"": 5.6, ""Santai/Healing"": 0.25, ""Spot Foto"": 3.7}",auto_rule_v1,auto_approved,,,,,0.752,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-065,Orchid Forest Cikole,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing', 'Wahana Ekstrem']",0.7434782608695653,230.0,Sangat Positif,-6.7801991,107.6379318,40000,40000,10:00,18:00,120,"Lebih dari 20.000 anggrek ada di wisata hutan ini, dengan area bermain & jembatan gantung.",Per Orang,Hutan wisata,"Alam, Outdoor, Pemandangan, Udara Segar",09:00,18:00,08:00,19:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.404347826086957,194.0,23.0,Alam,Alam;Santai/Healing;Spot Foto,Outdoor,Belanja;Indoor;Religi,0.958,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: hutan (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Spot Foto (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: hutan (+1.2) | tags keyword: outdoor, alam (+2.1)","{""Alam"": 9.05, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Outdoor"": 6.55, ""Petualangan"": 0.25, ""Ramah Anak"": 0.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 3.55}",auto_rule_v1,auto_approved,,,,,0.7434782608695653,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-066,Pandiga Educreation Sports,Rekreasi Keluarga,"['Alam', 'Ramah Anak', 'Kuliner', 'Santai/Healing', 'Wahana Ekstrem']",0.8888888888888888,18.0,Sangat Positif,-6.8755807,107.5554364,30000,35000,08:00,18:00,180,"Fasilitas untuk bulu tangkis, sepak bola indoor & kolam renang outdoor, plus teras taman & pujasera ramai.",Per Orang,Olahraga rekreasi,"Keluarga, Anak-anak, Wahana, Seru",08:00,18:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.222222222222222,17.0,1.0,Keluarga,Keluarga;Ramah Anak;Kuliner,Santai/Healing;Outdoor,Belanja,1.0,False,,"Keluarga: category=Rekreasi Keluarga (+4.5) | tags keyword: keluarga, anak, anak-anak, wahana (+4.2) || Ramah Anak: category=Rekreasi Keluarga (+2.5) | tags keyword: anak, anak-anak (+2.1) | old multi_labels=Ramah Anak (+1) || Kuliner: description keyword: pujasera (+0.75) | old multi_labels=Kuliner (+1) | family attraction with explicit culinary evidence (+2.5) || Santai/Healing: description keyword: taman (+0.75) | old multi_labels=Santai/Healing (+1) || Outdoor: description keyword: outdoor, taman (+1.5)","{""Alam"": 0.25, ""Belanja"": -2.0, ""Indoor"": 0.75, ""Keluarga"": 8.7, ""Kuliner"": 4.25, ""Outdoor"": 1.5, ""Petualangan"": 0.25, ""Ramah Anak"": 5.6, ""Santai/Healing"": 1.75}",auto_rule_v1,auto_approved,,,,,0.8888888888888888,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-067,Paris Van Java Resort Lifestyle Place,Tempat Belanja,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Belanja']",0.82,200.0,Sangat Positif,-6.9231445,107.6822858,0,0,10:00,22:00,150,"Pusat perbelanjaan semarak dengan aneka toko bermerek, tempat makan, bioskop & hiburan lainnya.",Gratis,Mall,"Belanja, Indoor, Kuliner, Modern",10:00,22:00,10:00,23:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.445,176.0,12.0,Belanja,Belanja;Indoor;Gratis,Kuliner;Malam,Alam;Petualangan;Religi;Sejarah,1.0,False,,Belanja: category=Tempat Belanja (+5) | subcategory keyword: mall (+1.2) | tags keyword: belanja (+1.05) || Indoor: category=Tempat Belanja (+2) | subcategory keyword: mall (+1.2) | tags keyword: indoor (+1.05) || Gratis: price_type/price_max indicates free (+3) || Kuliner: category=Tempat Belanja (+1) | tags keyword: kuliner (+1.05) | description keyword: tempat makan (+0.75) || Malam: opening hours support night visit (+1.5),"{""Alam"": -2.25, ""Belanja"": 9.75, ""Gratis"": 3.0, ""Indoor"": 5.75, ""Kuliner"": 2.3, ""Malam"": 1.5, ""Ramah Anak"": 0.25, ""Santai/Healing"": 0.8, ""Spot Foto"": 0.25}",auto_rule_v1,auto_approved,,,,,0.82,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-068,Pasar Cimindi,Tempat Belanja,['Umum'],0.0,0.0,,-6.8971851,107.5585651,0,0,00:00,23:59,150,Pasar tradisional rakyat yang dikelola Pemerintah Kota Cimahi sebagai pusat ekonomi dan penyedia kebutuhan pokok harian masyarakat sekitar.,Gratis,Pusat belanja,"Belanja, Indoor, Kuliner, Modern",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,Belanja,Belanja;Indoor;Gratis,Malam,Alam;Petualangan;Religi;Sejarah,1.0,False,,Belanja: category=Tempat Belanja (+5) | subcategory keyword: belanja (+1.2) | tags keyword: belanja (+1.05) || Indoor: category=Tempat Belanja (+2) | tags keyword: indoor (+1.05) || Gratis: price_type/price_max indicates free (+3) || Malam: opening hours support night visit (+1.5),"{""Alam"": -2.5, ""Belanja"": 8.6, ""Budaya"": 0.75, ""Gratis"": 3.0, ""Indoor"": 3.05, ""Kuliner"": 0.55, ""Malam"": 1.5, ""Santai/Healing"": 0.8}",auto_rule_v1,auto_approved,,,,,0.0,unavailable,,False
LOC-069,Pemandian Cipanas Cileungsing,Wisata Alam,"['Alam', 'Ramah Anak', 'Kuliner', 'Belanja']",0.6111111111111112,54.0,Sangat Positif,-7.00583,107.51944,10000,15000,00:00,23:59,120,Pemandian air panas belerang alami di kaki Gunung Tampomas Sumedang yang populer untuk terapi kesehatan dan relaksasi keluarga.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.222222222222222,39.0,6.0,Alam,Alam;Outdoor,Santai/Healing;Spot Foto;Malam,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Malam: opening hours support night visit (+1.5)","{""Alam"": 9.8, ""Belanja"": -1.75, ""Keluarga"": 0.75, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 6.55, ""Ramah Anak"": 0.25, ""Santai/Healing"": 2.55, ""Spot Foto"": 2.55}",auto_rule_v1,auto_approved,,,,,0.6111111111111112,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-070,Penangkaran Rusa Ranca Upas,Tempat Camping,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Belanja', 'Santai/Healing', 'Wahana Ekstrem']",0.885,200.0,Sangat Positif,-7.1227905,107.424115,28000,44000,07:00,17:30,90,"Bumi perkemahan santai tepi pantai dengan kano, memberi makan rusa, kolam mata air panas & taman bermain air.",Per Orang,Camping ground,"Wisata, Umum, Menarik",07:00,17:30,07:00,17:30,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.55,184.0,7.0,Alam,Alam;Petualangan;Santai/Healing,Ramah Anak;Outdoor,Belanja,0.683,False,,"Alam: category=Tempat Camping (+3.5) | subcategory keyword: camping (+1.2) | name keyword: ranca (+0.6) || Petualangan: category=Tempat Camping (+3.5) | subcategory keyword: camping (+1.2) | old multi_labels=Wahana Ekstrem (+1) || Santai/Healing: category=Tempat Camping (+1) | description keyword: santai, taman (+1.5) | old multi_labels=Santai/Healing (+1) || Ramah Anak: description keyword: taman bermain (+0.75) | old multi_labels=Ramah Anak (+1) || Outdoor: category=Tempat Camping (+2.5) | subcategory keyword: camping (+1.2) | description keyword: taman (+0.75)","{""Alam"": 6.3, ""Belanja"": -1.75, ""Kuliner"": -1.25, ""Outdoor"": 4.45, ""Petualangan"": 5.7, ""Ramah Anak"": 1.75, ""Santai/Healing"": 3.5, ""Spot Foto"": 0.25}",auto_rule_v1,auto_approved,,,,,0.885,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-071,Puncak Bukit Kujang Gunung Bohong,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner']",0.9347826086956522,46.0,Sangat Positif,-6.8766,107.5199,0,0,06:00,18:00,120,Puncak area Gunung Bohong Cimahi yang dihiasi tugu Kujang Kembar dan menyajikan panorama lanskap perkotaan Bandung Raya dari ketinggian.,Gratis,Puncak bukit,"Alam, Outdoor, Pemandangan, Udara Segar",06:00,18:00,06:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.826086956521739,44.0,1.0,Alam,Alam;Spot Foto;Outdoor,Santai/Healing;Gratis,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: bukit (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | subcategory keyword: bukit (+1.2) | tags keyword: pemandangan (+1.05) || Outdoor: category=Wisata Alam (+2.5) | tags keyword: outdoor, alam (+2.1) | description keyword: gunung (+0.75) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Gratis: price_type/price_max indicates free (+3)","{""Alam"": 11.0, ""Belanja"": -2.0, ""Gratis"": 3.0, ""Kuliner"": -1.25, ""Outdoor"": 5.95, ""Ramah Anak"": 0.25, ""Santai/Healing"": 2.55, ""Spot Foto"": 6.85}",auto_rule_v1,auto_approved,,,,,0.9347826086956522,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-072,Puncak Eurad,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.3255813953488372,43.0,Positif,-6.7903231,107.68087,5000,5000,07:00,17:00,120,"Puncak Eurad adalah objek wisata perbukitan sejuk di perbatasan Lembang dan Subang, menawarkan panorama hutan pinus, hamparan kebun teh, gardu pandang foto ikonik, serta bumi perkemahan.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,3.604651162790698,27.0,13.0,Alam,Alam;Spot Foto;Santai/Healing,Outdoor;Malam,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: foto, panorama, ikonik (+2.25) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: sejuk (+0.75) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Malam: opening hours support night visit (+1.5)","{""Alam"": 11.3, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 7.3, ""Santai/Healing"": 4.3, ""Spot Foto"": 5.8}",auto_rule_v1,auto_approved,,,,,0.3255813953488372,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-073,Ranca Upas Ciwidey,Tempat Camping,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing', 'Wahana Ekstrem']",0.82,200.0,Sangat Positif,-7.1384888,107.3917416,28000,28000,08:00,17:00,90,"Ranca Upas adalah kawasan bumi perkemahan terpopuler di Rancabali, Ciwidey, yang terkenal dengan penangkaran rusa ramah interaksi, kolam pemandian air panas, serta panorama hutan pegunungan sejuk.",Per Orang,Camping ground,"Wisata, Umum, Menarik",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.485,177.0,13.0,Alam,Alam;Petualangan;Outdoor,Santai/Healing;Spot Foto;Malam,Belanja,1.0,False,,"Alam: category=Tempat Camping (+3.5) | subcategory keyword: camping (+1.2) | description keyword: hutan, pemandian air panas, panorama, sejuk (+3) || Petualangan: category=Tempat Camping (+3.5) | subcategory keyword: camping (+1.2) | old multi_labels=Wahana Ekstrem (+1) || Outdoor: category=Tempat Camping (+2.5) | subcategory keyword: camping (+1.2) | description keyword: hutan (+0.75) || Santai/Healing: category=Tempat Camping (+1) | description keyword: sejuk (+0.75) | old multi_labels=Santai/Healing (+1) || Spot Foto: description keyword: panorama (+0.75) | old multi_labels=Spot Foto (+1) || Malam: opening hours support night visit (+1.5)","{""Alam"": 9.3, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 4.45, ""Petualangan"": 5.7, ""Ramah Anak"": 0.25, ""Santai/Healing"": 2.75, ""Spot Foto"": 1.75}",auto_rule_v1,auto_approved,,,,,0.82,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-074,Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,Tempat Kuliner,"['Alam', 'Ramah Anak', 'Kuliner', 'Belanja']",0.5656565656565656,198.0,Positif,-7.0728751,107.4894089,0,0,08:00,20:00,90,Restoran kuliner khas Sunda di jalur wisata Ciwidey yang menyajikan nasi liwet lezat di saung-saung asri di atas kolam ikan pedesaan.,Gratis,Rumah makan,"Kuliner, Nongkrong, Santai",08:00,20:00,08:00,20:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,3.984848484848485,139.0,27.0,Kuliner,Kuliner;Santai/Healing;Gratis,Malam,Belanja;Petualangan;Religi;Sejarah,1.0,False,,"Kuliner: category=Tempat Kuliner (+5) | subcategory keyword: rumah makan (+1.2) | tags keyword: kuliner (+1.05) || Santai/Healing: category=Tempat Kuliner (+2) | tags keyword: santai, nongkrong (+2.1) || Gratis: price_type/price_max indicates free (+3) || Malam: opening hours support night visit (+1.5)","{""Alam"": -0.75, ""Belanja"": -1.75, ""Budaya"": 0.75, ""Gratis"": 3.0, ""Kuliner"": 11.1, ""Malam"": 1.5, ""Ramah Anak"": 0.25, ""Santai/Healing"": 4.1}",auto_rule_v1,auto_approved,,,,,0.5656565656565656,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-075,Sanghyang Heuleut,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing', 'Wahana Ekstrem']",0.6428571428571429,56.0,Sangat Positif,-6.8764679,107.341682,20000,20000,08:00,16:00,120,"Kolam alami terpencil dengan air kobalt, dapat diakses dengan jalur pendakian di ngarai sempit dan berbatu.",Per Orang,Danau alami,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,16:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.214285714285714,45.0,9.0,Alam,Alam;Santai/Healing;Spot Foto,Outdoor,Belanja;Indoor;Religi,0.958,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: danau (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Spot Foto (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: danau (+1.2) | tags keyword: outdoor, alam (+2.1)","{""Alam"": 8.3, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Outdoor"": 5.8, ""Petualangan"": 0.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 3.55}",auto_rule_v1,auto_approved,,,,,0.6428571428571429,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-076,Sanghyang Kenit,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Belanja', 'Santai/Healing']",0.9433962264150944,53.0,Sangat Positif,-6.8598247,107.3478097,5000,10000,08:00,16:00,120,"Wisata alam tebing karst eksotis di aliran Citarum Purba Cipatat yang menawarkan keindahan tebing bebatuan purba, gua alam, dan aktivitas susur gua.",Per Orang,Sungai dan tebing,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,16:00,08:00,16:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.566037735849057,51.0,1.0,Alam,Alam;Spot Foto;Santai/Healing,Outdoor,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: tebing, sungai (+2.4) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | subcategory keyword: tebing (+1.2) | tags keyword: pemandangan (+1.05) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Outdoor: category=Wisata Alam (+2.5) | tags keyword: outdoor, alam (+2.1) | description keyword: alam (+0.75)","{""Alam"": 11.0, ""Belanja"": -1.75, ""Kuliner"": -1.25, ""Outdoor"": 5.35, ""Ramah Anak"": 0.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 5.5}",auto_rule_v1,auto_approved,,,,,0.9433962264150944,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-077,Saung Angklung Udjo,Tempat Seni,"['Alam', 'Ramah Anak', 'Edukasi', 'Kuliner', 'Belanja', 'Wahana Ekstrem']",0.975,200.0,Sangat Positif,-6.8982695,107.6552971,85000,85000,08:00,17:00,90,Sanggar angklung indoor-outdoor & pusat kerajinan dengan pertunjukan live.,Per Orang,Seni pertunjukan,"Edukasi, Sejarah, Budaya, Indoor",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.87,196.0,1.0,Budaya,Budaya;Edukasi,Spot Foto;Indoor,Alam;Belanja,1.0,False,,"Budaya: category=Tempat Seni (+4) | subcategory keyword: seni (+1.2) | tags keyword: budaya (+1.05) || Edukasi: category=Tempat Seni (+1.5) | tags keyword: edukasi, sejarah (+2.1) | old multi_labels=Edukasi (+1) || Spot Foto: category=Tempat Seni (+2) || Indoor: category=Tempat Seni (+1) | tags keyword: indoor (+1.05) | description keyword: indoor (+0.75)","{""Alam"": -2.25, ""Belanja"": -1.75, ""Budaya"": 8.35, ""Edukasi"": 4.6, ""Indoor"": 2.8, ""Kuliner"": -1.25, ""Outdoor"": 0.75, ""Petualangan"": 0.25, ""Ramah Anak"": 0.25, ""Sejarah"": 1.05, ""Spot Foto"": 2.0}",auto_rule_v1,auto_approved,,,,,0.975,tfidf_linearsvc,run_nlp_pipeline_v2,True
