penginapan_id,name,property_type_final_after_p3,latitude,longitude,region_validation_label,price_lowest,price_display,overall_rating,reviews,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_sentiment_label,amenities,primary_image_url,link,data_quality_score,primary_dedupe_status,primary_dedupe_merged_from_ids,data_focus_manual_decision,data_focus_manual_note,data_focus_merge_target_id,completion_priority_order,completion_priority_data_focus,completion_flags_data_focus,completion_route_data_focus,completion_score_data_focus,review_completion_rating_reviews_filled,review_completion_sentiment_filled,review_completion_price_candidate_available,review_completion_note
LODGE-00078,Zona Bobo Retro Blue Moslem Friendly By Belgareti,vacation_rental,-6.8631,107.504,bandung_raya_valid,447525.0,Rp 447.525,3.25,2.0,86,0.6979585909253639,Positif,Ber-AC; Dapur; Kompor; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzGSoRdiPy7hv8weGKx8qmcNtyUFhN7K3FzzDQkbz8H6cuDs0BZZ66giqPTJSvYc8bT3f0Tkwv5iGJmRKODfLcMw7yyRUsx0ziv-OC6KHAg==.jpg,https://www.booking.com/hotel/id/zonabobo-retro-blue-colorful-by-belgareti.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13853943&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13853943_grp-3_gendate-20260524,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-00079,Zona Bobo | Muslim Friendly | by Belgareti,hotel,-6.8631,107.504,bandung_raya_valid,291892.0,Rp 291.892,4.9,27.0,0,,Belum tersedia,Free Wi-Fi; Parking; Air conditioning; Kitchen,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMndKD9LwhfwdRhrChiE0DbOzWhjEmzzwoZcltkYkfz2p7Kmd9BiwuWsC03FKEUHJdqShVCRSW070hIS_K0a0CXOq3dvJVRVIIQ-IKWDDvJ0svy7wJlbJ_ZN91KScVuWePlxNA7WNYA6Pc=s10000,https://belgareti.com/,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,
LODGE-00080,Cottonwood Bed & Breakfast House Bandung,guest_house,-6.8863181,107.577594,bandung_raya_valid,395152.0,Rp 395.152,4.6,853.0,0,,Belum tersedia,"Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGamNJVI6kt983RU1Zh6C2ipC6zXs7mxm-Vk0X0K9gXmeEJ4y6W1PWLrWc7j4_lyq8Jrpqr90YWNeseelOubhOumoz6WZrsdmAuAML-W4met3n9l8HwYeqZLlN6iE1XLKQkZSTB=s10000,https://www.instagram.com/cottonwoodstays,0.94,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,
LODGE-00081,LN9 Bandung Guest House,guest_house,-6.8823948,107.5793923,bandung_raya_valid,154062.0,Rp 154.062,4.3,585.0,0,,Belum tersedia,"Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Full-service laundry, Kid-friendly, Smoke-free property",https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0ukW0sahK6TzBAfk_nvMU7rKBk5Q6hqJzfVy7U75FRc7UyEB8tDQel8Fu_R3CGlgg1QNNG6qbDljDFdHHfoN8rXwCp4V3uQBEeSsYam_xJ4Vrt8yxpXTRadKUpQ9ko58tREDq=s10000,,0.94,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,
LODGE-00082,Grha Blue Sky,hotel,-6.8843554,107.5780626,bandung_raya_valid,138719.0,Rp 138.719,3.9,183.0,18,0.5064668532058486,Positif,"Free Wi-Fi, Free parking, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFz7x8aVYySTN-F2wLhy80IvJmQcLkVskT8xRrnQQiyVkEOLvpZf6eePidrd3xQwHQ4IwrLOnUrSJAmXaLJybWyYR_DpUrMtzWYCszIrZKL9C2zuRgyKVctFEFBcEIc9AUsapY=s10000,https://www.reddoorz.com/en-id/hotel/indonesia/bandung/sukajadi/sukawarna/grha-blue-sky-shariah?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0.92,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-00083,Stay at Rozelle,hotel,-6.8811637,107.569519,bandung_raya_valid,428472.0,Rp 428.472,4.5,206.0,15,0.5616423199787157,Positif,"Free Wi-Fi, Free parking, Air conditioning, Kitchen in some rooms, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhg6A77zZrh5LsOYvpc1YH-4PS24SEtpVlONTh1ngEVOKr811DmI_2sfrILT79Q9sWY1BdzyMti--DNmMNnyXLwsCWpdMNlWvgy_cLxAHqYnqVxVtoCzuX0o3tjb_uEX_b4WB0XA=s10000,http://www.rozellehotel.com/,0.92,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-00084,Amellia Hotel Pasteur,hotel,-6.8857,107.5786,bandung_raya_valid,173169.0,Rp 173.169,4.2,271.0,14,0.6440436472263352,Positif,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEg-KW7068ZffGoJx0yPK3T95ccpQx31gkIi7PE9vTxyYPTHFU0d1Xbwevg0Jm4uG8ayYhGfujjaP9hxUcYBTiZu2H5rgNDt4-V-zKZKbF7kNk048VQKJUoz1J-on0sxWMZBuc=s10000,,0.9,unique_primary,,,,,6,P3_source_link_missing,missing_source_link,fill_source_link_when_available,5,False,False,False,
LODGE-00085,Asthaloka,hotel,-6.8939,107.5735,bandung_raya_valid,302208.0,Rp 302.208,4.9,364.0,0,,Belum tersedia,Free Wi-Fi; Free parking; Air conditioning; Accessible,https://lh3.googleusercontent.com/gps-cs-s/APNQkAER2_bh77HdEl2NeupbN7cgOBMnMmPaFxY_wzGzJCGNOai7-T0zX9UUJcgOEIKqBeUlLMXbCrEbuhWCCuNe8O3qeQHccmlrt9ZdtLKmhzXkttmQXb6S2gzlqHIwyse9LYQDTFu-QBKznvA=s10000,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,
LODGE-00091,Haha house,vacation_rental,-6.8595,107.481,bandung_raya_valid,1232364.0,Rp 1.232.364,4.1935,23.0,22,0.6757756477282924,Positif,Ber-AC; Papan setrika; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/503264300.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,,0.9,unique_primary,,,,,6,P3_source_link_missing,missing_source_link,fill_source_link_when_available,5,False,False,False,
LODGE-00093,Imah Seuri,vacation_rental,-6.8179,107.5743,bandung_raya_valid,116495.0,Rp 116.495,4.3,12.0,0,,Belum tersedia,Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Zobft7icNtF82MFKmXNtZsTmepH-AD6ieoiD9LJfG_LvgSiForajfAX3LBzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGqAEVmr2qjQMPI095Pdv3pEtFPIxOxxOPC-YWoFEg4yVvAhU3nG9m-EOYdDa2mQZa_hey0EzzJHoqbVDIUiv_4S54bySYU8b-v9XsuObe3pxFT1VHTW2a-EpReU8Uw9I8ThxMhxmQibyYUENqJNlaCRARm9nEv8M9xr2sCs,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,
LODGE-00096,Nabila Syar'i Guest House,guest_house,-6.8654494,107.5182602,bandung_raya_valid,243406.0,Rp 243.406,4.8,101.0,19,0.699763,Positif,"Free parking, Air conditioning, Kitchen in some rooms, Accessible",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1oGId53fE2Yg8eehYeZpzoRviXwRfKrxOaQfOzsD00FuDIPWkUrha6eL4rRB16kNecSTwTxBdk9_e_INqfOEsfCK6b6eEx0yDGTZZ_TPoNklAMgUyZgkM_w9-OqsfgK71-fS1=s10000,https://nabilasyariguesthouse-bke.zoombookdirect.com/web/en/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=google_my_business,0.9,manual_resolved_keep_with_merge,LODGE-00095,,,,99,OK_complete_enough,,ready_for_baseline,6,False,True,True,"ada price raw di review JSON, ditahan untuk verifikasi; sentiment diisi dari review valid dan model lokal"
LODGE-00097,Pasteur Beautiful Luxury Home - Vacation Home,vacation_rental,-6.8929,107.5749,bandung_raya_valid,2519326.0,Rp 2.519.326,4.4,10.0,0,,Belum tersedia,Ber-AC; Cocok untuk anak; Ranjang bayi; Elevator; Gym; Kolam renang di dalam ruangan; Papan setrika; Dapur; Microwave; Kompor; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/657229743.jpg?k=e8fb407c2d5b40875e28fc5a2c57aa309201a7d095996f50f9057e9222fc3afb&o=&a=2344045&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,
LODGE-00098,Saloka Guest House dan Residence,guest_house,-6.8673691,107.560356,bandung_raya_valid,187032.0,Rp 187.032,4.3,407.0,12,0.576333,Positif,"Free Wi-Fi, Free parking, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtJ6JiIVA6yXtgUWii9L5Wfern0-kXBoKuOF8b08NPWzoEEhfEDgsWEzDRaWIMFGyooqjtsVPF_w8ydE5-KCmrhWF1WLlSZkDmZfbIWaaPtznAw827MMHaIk0U1GXkCef6J8LEqQ=s10000,,0.9,unique_primary,,,,,6,P3_source_link_missing,missing_source_link,fill_source_link_when_available,5,False,True,False,sentiment diisi dari review valid dan model lokal
LODGE-00100,Tirtasari Nice 2 Guest House,guest_house,-6.8759,107.5744,bandung_raya_valid,139676.0,Rp 139.676,4.0,178.0,21,0.624468,Positif,Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_QIGtqL2N6hFz3Nbtl6lpCPHXtmYPApN0dKFxt7gYl5_2RBZ0AXdK7P2J4SaHyb764At32HA1M2QZ__UHv0sghvfIpkrVkd4wH7JiuyM9naQVFV31ijRzLIoXyrsD86v6uRMs=s10000,,0.9,unique_primary,,,,,6,P3_source_link_missing,missing_source_link,fill_source_link_when_available,5,False,True,True,"ada price raw di review JSON, ditahan untuk verifikasi; sentiment diisi dari review valid dan model lokal"
LODGE-00102,Lembur Kiwari Setra Duta RedPartner,hotel,-6.8664655,107.5665694,bandung_raya_valid,171680.0,Rp 171.680,4.3,147.0,15,0.5494810788564704,Positif,"Free Wi-Fi, Free parking, Pool, Air conditioning, Full-service laundry, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOsqm4886lDHFrUxOxQTvxbOyTvt7Z8OvFGLUPYcTHKFHtBiKuMvXcd6Q0v0tUSha2uLtHf2aFsA1OLP0y0nAFAb1wvIWNTgooy4dk0489kKT0rU79Fd0T919239lyZvbw15XugQ=s10000,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/setrawangi/lembur-kiwari?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0.88,keep_primary_deduped,LODGE-00362,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,True,"ada price raw di review JSON, ditahan untuk verifikasi"
LODGE-00103,RedDoorz near Exit Toll Pasteur 4,hotel,-6.8905976,107.5790232,bandung_raya_valid,133264.0,Rp 133.264,2.8,74.0,18,0.420901,Positif,"Free Wi-Fi, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHfvjH46cIhwavcgk_ZMVGKEmxuzxDwvQmhFiQYuWd025oBV8oCfinrTqmr0u5VFvf8xjus0f-k1KApPJhU02BqnwMll37aVzmqLXUNoCr6woRcF6wWLXqr7gSAw-k3J-fOtbg=s10000,https://www.reddoorz.com/id-id/hotel/indonesia/pasteur/sukajadi/bandung/reddoorz-near-exit-toll-pasteur-4?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0.88,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,True,True,"ada price raw di review JSON, ditahan untuk verifikasi; sentiment diisi dari review valid dan model lokal"
LODGE-00104,Collection O 818 Micasa Residence,hotel,-6.889249,107.5793864,bandung_raya_valid,,,3.5,751.0,0,,Belum tersedia,"Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAkZNwYuBRVEurq_8OuOlmMEVAcs3YXwnQsHBk-_c6rLRxGguR4vB3gUgn1VxdWyG56M0X1H3xZ054XU0HgeHeizTWbfqcAq4j_DHIiMYXmSK2j6yAzQUWipZHHDLgZDBH0MixbA=s10000,https://www.oyorooms.com/ID/56529/?utm_source=GMB_ID&utm_medium=Organic&utm_campaign=ID_BDG055&latitude=-6.8892579&longitude=107.5794187&locale=id,0.86,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment,scrape_or_manual_price,4,False,False,False,
LODGE-00109,"Imah Safina, Cozy Private Home Syariah in Padalarang Bandung",vacation_rental,-6.8497,107.5115,bandung_raya_valid,,,4.4,4.0,0,,Belum tersedia,Ber-AC; Dapur; Kompor; Boleh bawa hewan peliharaan; TV Kabel; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzF_58GJnAX5_mH6JECdjicSlnfVeiW1gsXyL7v1VdttjFwmRSuO_Zso5aAwygP2FgEDmgXgzz6JhU7Bl7JNpyQqwFUUVf_1PlUcwWJeuGg==.jpg,https://www.booking.com/hotel/id/imah-safina-cozy-private-home-in-ngamprah.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-10612000&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-10612000_grp-0_gendate-20260524,0.85,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment,scrape_or_manual_price,4,False,False,False,
LODGE-00112,Lazuardy Syariah Park and Villa,villa,-6.8162,107.5525,bandung_raya_valid,467775.0,Rp 467.775,4.5,15.0,8,0.5637364659726674,Positif,Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZjZ7poT0LslFiDTSlYcdo9BvBq3bwAJ-UvjjECp7Iio6zDxRtyZ_3Fg7fGzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csYWt6dZQ5HrU9YH_Mi1sOBJIp-_VR0o0tdfMtAxxDIiyYD4BSyNiZqAt1xXDKjOEhYqjEzXNlZvlZr3Ia457IgJg_CUioisC4h7-DTktP9tNbouiPaQZ4OCFwEhjRY-A8ePJ9Uldy4T87SVhJaCmoaWk-_3XmyoPAZE8kPHeod_SAAmf4E-CeBPDhsV0zjwUDu5-t5UVY5R_5RRfFEiFjkRkZ1hssNT9zs1TheBgnyVDCxBd41Bf8tZV6f5BP-5dlvcW1gHk1JmW9_rKSykjJ3jmUliCTz43ZHz7OkZdX9nOJ_3X0Ymqkt8RuMpKRG_D_ID4oEkvkaw_XbdLV0xmz6aKSyXr3kxo9zuAi0G8x,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D89259602%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.85,keep_primary_deduped,LODGE-00235,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-00113,Maple Dome Glamping - Tent,vacation_rental,-6.8036,107.5482,bandung_raya_valid,1271171.0,Rp 1.271.171,,,0,,Belum tersedia,Ber-AC; Kolam renang di dalam ruangan; Pemanggang luar ruang; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/751186505.jpg?k=d7e54ccff49c432d12276848ee796e29e0a8361bbf42750092083caa7094932b&o=&a=1538557,https://www.bluepillow.com/search/6949a51b5c042e01bacd880e?dest=bkng&cat=House&lat=-6.8036&lng=107.54823&language=en,0.85,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,
LODGE-00114,Micasa Guest House Bandung,guest_house,-6.8892,107.5795,bandung_raya_valid,98135.0,Rp 98.135,3.3,302.0,0,,Belum tersedia,Free Wi-Fi; Free parking; Pool; Air conditioning; Kid-friendly,https://lh5.googleusercontent.com/proxy/TP6FMbgGvK1yDix8f6I_0baLAiMlbMFGNsqZra7Fruk1mupOLyRpoODkdgAl3G5z2ILpWG4CQxmP3NWpRCRjFJsEGOpuvQTEBd_b3HRk_lt060TqqQga3DFRpOjBF-BP8V7r7rhWihKF5bYVSRHFiCSumKEkhy47KypDPRgNWQ=s10000,,0.85,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,
LODGE-00116,Pasteur Beautiful Luxury Home,vacation_rental,-6.8929,107.5749,bandung_raya_valid,,,3.85,1.0,17,0.627461198304665,Positif,Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZoL25uzUYvnMlFRyQeqdgzBuahX-KAo34mCnDFZP2oaisNxB3r4LuBVjQJTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sEIgtPWr2pQoMEqcf5fQOj4gVcYQwOAM6IiyYD4BSyNyblRtH2l-A6-YhctfCzWgRaOxkyFwfuoavqbVEMVy88Nm535mNdD9M99NtsfX7VU9tPcm0P81y9NMQWxkb-NiJpp0,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D4297859%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.85,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,
LODGE-00117,Pita Asri Mansion,vacation_rental,-6.8688,107.4747,bandung_raya_valid,,,4.5,1.0,0,,Belum tersedia,Ber-AC; Dapur; Kompor; Bebas asap rokok,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxdZzT0Svqp_xWV0x6RzN52zB0LaP-tB5Q8fo3BGHZ2dQkybJyy14coCgd9Vt2RAy44eSxOb3a7Lfylp1tpU38iNuijcuGNhaf3aBJluCLw==.jpg,https://www.booking.com/hotel/id/pita-asri-house-kabupaten-bandung-barat.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12101457&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12101457_grp-1_gendate-20260524,0.85,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment,scrape_or_manual_price,4,False,False,False,
LODGE-00122,Sekararum Butik Syariah Guesthouse,guest_house,-6.8874,107.5798,bandung_raya_valid,284299.0,Rp 284.299,4.9,93.0,21,0.6837040361921106,Positif,Free Wi-Fi; Free parking; Air conditioning; Pet-friendly; Restaurant; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKoRzLOnH7mMFOB_CVyXwWxJee7kpepwXecttwvv22Jt4sjIQoB82UvZmwe07fNiOR2CJ0eJ3rfo5se6cZpaJ2OA6Xbi8vGB8GZFlJcaXylx-ndo-kmjaVLmh57oeZZLwg0NM=s10000,,0.85,unique_primary,,,,,6,P3_source_link_missing,missing_source_link,fill_source_link_when_available,5,False,False,False,
LODGE-00131,West Castle @ 5 Minutes to KCIC Padalarang,vacation_rental,-6.8319,107.5182,bandung_raya_valid,,,4.4,4.0,0,,Belum tersedia,Dapur; Microwave; Kompor,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzI9fitU_MY4OxhcqIgVWC-QrBLcvllA8BM0xI4QpVObVHWeY6htIPZZjkb5deNa33zDRyXXPdgX-BlqGCSYKGneD4SYWhhFsbwn1fTQaFA==.jpg,https://www.booking.com/hotel/id/west-castle-5-minutes-to-kcic-padalarang.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-11814210&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-11814210_grp-2_gendate-20260524,0.85,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment,scrape_or_manual_price,4,False,False,False,
LODGE-00132,West Point Hotel Bandung,hotel,-6.9125,107.5781,bandung_raya_valid,,,4.3,4377.0,24,0.3837451499089758,Netral,Breakfast; Free Wi-Fi; Parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG469iZ1ZzZczgLo5oOBycaTGh0LqB4PnnfKdGlXDVgLYIyGoD-oiOmzvX7vvEpHz29YvO6_7R1y3jOumtC_TpQFhoy4T4dL5D_wIkOmoyktuxHNUcYMK_cYxic6x7T06GYj9Hr=s10000,http://www.westpointbandung.com/,0.85,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,
LODGE-00133,butternut tree townhomes,hotel,-6.8685,107.5709,bandung_raya_valid,877534.0,Rp 877.534,4.4,158.0,41,0.4761072272355698,Positif,Free Wi-Fi; Free parking; Air conditioning; Kitchen in some rooms; Kid-friendly,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8d/2f/6d/butternut-tree-townhomes.jpg?w=2100&h=1400&s=1,,0.85,unique_primary,,,,,6,P3_source_link_missing,missing_source_link,fill_source_link_when_available,5,False,False,False,
LODGE-00138,OYO 2183 Cibeureum Residence,hotel,-6.9105922,107.568899,bandung_raya_valid,146772.0,Rp 146.772,3.7,191.0,18,0.4802938549334026,Netral,"Free Wi-Fi, Parking ($), Air conditioning, Accessible",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFXsZU8to69qAeIwn6yUSlWhfv1LURk6KY6GCrVNlishvdFx0_5wSvo3y9B0IdVlt0kZlsRouq-oOK_mnZHbzN4GuYSJX7Dqq8XV2Ts0wMbTy-yhgGJPUQjjMDyN9Urjf4OUbmrg=s10000,https://www.google.com/aclk?sa=l&ai=DChsSEwi316if4ueUAxVEicIIHT_8KpEYACICCAEQCRoCamY&co=1&ase=2&gclid=EAIaIQobChMIt9eon-LnlAMVRInCCB0__CqREA0YByABEgJklPD_BwE&cid=CAASugHkaEZtj3GSb4cBhFvRxJBK4rwP45OmHgh5g1CEFiMS-KByhPcxpNzell3JsrRiFm-yAYHqthBWYbPZgQTCK2U4rT2xZV7p3BcXE7KS68ETBXbNJiZtsQ5gN5wEh_z3qOIPc3LffvreUzX54dAZEYqY5shRm53fDj81KFGBxwAWCd5qJ7b8d1uV83G6m-IpqaLwO2bqYXFHw2MEcA5oufoNf18Ylp-NIsEQ_WAS1Movy88A54aqtsrNyxg&category=acrcp_v1_48&sig=AOD64_04fTk5JFEnLXxNkpP3ovn98-bETQ&adurl=,0.84,keep_primary_deduped,LODGE-00370,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,True,"ada price raw di review JSON, ditahan untuk verifikasi"
LODGE-00139,The Cluster Harris,hotel,-6.8948241,107.5397126,bandung_raya_valid,293936.0,Rp 293.936,4.5,57.0,0,,Belum tersedia,"Breakfast ($), Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Smoke-free property",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFd8t2l5_NBVLh2I_nnz0EH9fqNX1XAF8rYevQDgVX-zcWiLNnt4f0AdkLu_ICtbgC4KrDSQ3k9-9IXTiakM8myc0tqNeVhUJUSXSIWbsZdpFo5w3gJOEo2-iME9s6pzE468IDjKQ=s10000,http://bit.ly/TheClusterHarris,0.84,manual_resolved_keep_with_merge,LODGE-00176,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,
LODGE-00140,Cimindi Residence,hotel,-6.8982606,107.5614139,bandung_raya_valid,,,3.8,387.0,16,0.491584,Positif,"Free Wi-Fi, Free parking, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9t4bWyHrCFOObS694aU-kzWmSmDkANp-o7dvRWPEeLXvmHMfF_rcNPdQFfu_0No9rJ9tD4P7I29B6GzHOq6YQDbyNU2pAQZ13yxlwQwTZU8g0-MHMNyWhX0w9Zlog39c2Alt0=s10000,https://www.oyorooms.com/id/101591/,0.82,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,True,False,sentiment diisi dari review valid dan model lokal
LODGE-00141,OYO 1859 Rancabali Residence,hotel,-6.8877875,107.5654405,bandung_raya_valid,,,4.3,91.0,12,0.582123881520555,Positif,"Free Wi-Fi, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFza9ukOZrHEGHeRA7ZctHpF-DovOCNRGajNi_vE00KHzVvmIWxxdwih0embsFfrVqtLBmld9mWJ1K1ZQLJ9CbsjQNPMpfglFtiHUampwOHvdEkQy9JPdqa3lgUpn931t6Qy1NT=s10000,https://www.oyorooms.com/h/85033?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_KBB006&latitude=-6.88779&longitude=107.5654&locale=id,0.82,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,
LODGE-00143,ADS House Padalarang - Guesthouse Aesthetic,guest_house,-6.8495,107.4725,bandung_raya_valid,589091.0,Rp 589.091,,,0,,Belum tersedia,Ber-AC; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Dapat diakses pengguna kursi roda,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxV41jd_wcz_duON1jgEModsMoQcy6oSW8da8BagrMppj1KA0z5UMZXXVZPhod4y5xjqO66oBVOmfF4B3z_r-dP5qmZ69IAcaj9QFUMTeFA==.jpg,https://www.booking.com/hotel/id/ads-house.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14631479&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14631479_grp-3_gendate-20260524,0.8,unique_primary,,,,,3,P1_rating_reviews_missing,missing_rating_reviews|missing_sentiment,scrape_place_rating_reviews,4,False,False,False,
