review_target_id,penginapan_id,name,property_type,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,review_scrape_priority,data_quality_score,has_final_child_listing,final_child_count,name_looks_detail_listing,target_review_note,google_maps_search_query,google_maps_search_url,source_dataset,flag_group,flag_reason,suggested_action,split_status,split_reason,manual_decision,manual_note,final_target_status,final_exclusion_group,final_exclusion_reason,parent_candidate_id,parent_candidate_name,parent_candidate_property_type,parent_candidate_distance_km,parent_candidate_name_ratio,parent_candidate_token_score,parent_candidate_score,audit_recommendation,audit_reason,decision_group,decision_status,decision_reason,review_group_for_claude,claude_decision,claude_evidence_url,claude_reason,final_decision,final_group,final_reason,final_decision_source
PHREV-20260605-0663,LODGE-01218,Apartemen 2br m-squere cibaduyut - Two-Bedroom Apartment,apartment,-6.956,107.593,2.65,14,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Apartemen 2br m-squere cibaduyut - Two-Bedroom Apartment -6.956,107.593",https://www.google.com/maps/search/?api=1&query=Apartemen%202br%20m-squere%20cibaduyut%20-%20Two-Bedroom%20Apartment%20-6.956%2C107.593,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0349,LODGE-01338,Apartemen Braga Citywalk A 05C By PROELIA INDONESIA - Two-Bedroom Apartment,apartment,-6.9166,107.6079,2.5,1,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Apartemen Braga Citywalk A 05C By PROELIA INDONESIA - Two-Bedroom Apartment -6.9166,107.6079",https://www.google.com/maps/search/?api=1&query=Apartemen%20Braga%20Citywalk%20A%2005C%20By%20PROELIA%20INDONESIA%20-%20Two-Bedroom%20Apartment%20-6.9166%2C107.6079,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0421,LODGE-01105,Apartemen Mekarwangi Square 12 A 2 BR Max 6 orang,apartment,-6.956,107.593,2,2,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Apartemen Mekarwangi Square 12 A 2 BR Max 6 orang -6.956,107.593",https://www.google.com/maps/search/?api=1&query=Apartemen%20Mekarwangi%20Square%2012%20A%202%20BR%20Max%206%20orang%20-6.956%2C107.593,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0944,LODGE-01339,Apartemen Mekarwangi Square 12 A 2 BR Max 6 orang - One-Bedroom Apartment,apartment,-6.956,107.593,,,missing_review_confidence,missing_rating_or_review,0.85,False,0,True,check_name_match_first,"Apartemen Mekarwangi Square 12 A 2 BR Max 6 orang - One-Bedroom Apartment -6.956,107.593",https://www.google.com/maps/search/?api=1&query=Apartemen%20Mekarwangi%20Square%2012%20A%202%20BR%20Max%206%20orang%20-%20One-Bedroom%20Apartment%20-6.956%2C107.593,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0584,LODGE-01340,Apartemen Tera Residence - Apartment with Balcony,apartment,-6.9159,107.6127,4.5,8,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Apartemen Tera Residence - Apartment with Balcony -6.9159,107.6127",https://www.google.com/maps/search/?api=1&query=Apartemen%20Tera%20Residence%20-%20Apartment%20with%20Balcony%20-6.9159%2C107.6127,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0585,LODGE-00862,Apartemen Tera Residence - Two-Bedroom Apartment,apartment,-6.9159,107.6127,4.5,8,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Apartemen Tera Residence - Two-Bedroom Apartment -6.9159,107.6127",https://www.google.com/maps/search/?api=1&query=Apartemen%20Tera%20Residence%20-%20Two-Bedroom%20Apartment%20-6.9159%2C107.6127,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0350,LODGE-00219,Apartement The Edge by Key properti - Two-Bedroom Apartment,apartment,-6.8975,107.5378,3.5,1,low_review_confidence,low_review_confidence,0.7,False,0,True,check_name_match_first,"Apartement The Edge by Key properti - Two-Bedroom Apartment -6.8975,107.5378",https://www.google.com/maps/search/?api=1&query=Apartement%20The%20Edge%20by%20Key%20properti%20-%20Two-Bedroom%20Apartment%20-6.8975%2C107.5378,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0950,LODGE-00417,Apartmen 2BR Daymentroom R0620,apartment,-6.8894267,107.5664978,,,missing_review_confidence,missing_rating_or_review,0.54,False,0,True,check_name_match_first,"Apartmen 2BR Daymentroom R0620 -6.889426708,107.5664978",https://www.google.com/maps/search/?api=1&query=Apartmen%202BR%20Daymentroom%20R0620%20-6.889426708%2C107.5664978,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0951,LODGE-00145,Apartment 1BR Gateway Pasteur By Kevin Property,apartment,-6.89,107.5662,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,True,check_name_match_first,"Apartment 1BR Gateway Pasteur By Kevin Property -6.89,107.5662",https://www.google.com/maps/search/?api=1&query=Apartment%201BR%20Gateway%20Pasteur%20By%20Kevin%20Property%20-6.89%2C107.5662,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0952,LODGE-00146,Apartment 1BR Gateway Pasteur By Kevin Property,apartment,-6.8901,107.5657,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,True,check_name_match_first,"Apartment 1BR Gateway Pasteur By Kevin Property -6.8901,107.5657",https://www.google.com/maps/search/?api=1&query=Apartment%201BR%20Gateway%20Pasteur%20By%20Kevin%20Property%20-6.8901%2C107.5657,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0953,LODGE-01421,Apartment 1BR Paskal Lodge 23 Paskal Mall Bandung,apartment,-6.9151,107.5958,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,True,check_name_match_first,"Apartment 1BR Paskal Lodge 23 Paskal Mall Bandung -6.9151,107.5958",https://www.google.com/maps/search/?api=1&query=Apartment%201BR%20Paskal%20Lodge%2023%20Paskal%20Mall%20Bandung%20-6.9151%2C107.5958,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0956,LODGE-01422,Apartment Paskal Lodge 1BR Bandung Daymentroom,apartment,-6.9158,107.593,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,True,check_name_match_first,"Apartment Paskal Lodge 1BR Bandung Daymentroom -6.9158,107.593",https://www.google.com/maps/search/?api=1&query=Apartment%20Paskal%20Lodge%201BR%20Bandung%20Daymentroom%20-6.9158%2C107.593,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0646,LODGE-01108,Apt Pinewood 2BR with Pool n Wi-Fi by 2ndHome,apartment,-6.9363,107.7722,3.45,12,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Apt Pinewood 2BR with Pool n Wi-Fi by 2ndHome -6.9363,107.7722",https://www.google.com/maps/search/?api=1&query=Apt%20Pinewood%202BR%20with%20Pool%20n%20Wi-Fi%20by%202ndHome%20-6.9363%2C107.7722,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0351,LODGE-00028,Artistic 1BR Apartment at Gateway Pasteur near Exit Toll Pasteur By Travelio,apartment,-6.8903,107.5664,1.5,1,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Artistic 1BR Apartment at Gateway Pasteur near Exit Toll Pasteur By Travelio -6.8903,107.5664",https://www.google.com/maps/search/?api=1&query=Artistic%201BR%20Apartment%20at%20Gateway%20Pasteur%20near%20Exit%20Toll%20Pasteur%20By%20Travelio%20-6.8903%2C107.5664,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0777,LODGE-01224,B Landmark Residence - One-Bedroom Apartment,apartment,-6.913,107.5929,4.2571,56,medium_review_confidence,medium_review_confidence,0.9,False,0,True,check_name_match_first,"B Landmark Residence - One-Bedroom Apartment -6.913,107.5929",https://www.google.com/maps/search/?api=1&query=B%20Landmark%20Residence%20-%20One-Bedroom%20Apartment%20-6.913%2C107.5929,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0979,LODGE-01425,Beautiful View Apartemen Asia Afrika 2BR -RizkyGS,apartment,-6.9243,107.6182,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,True,check_name_match_first,"Beautiful View Apartemen Asia Afrika 2BR -RizkyGS -6.9243,107.6182",https://www.google.com/maps/search/?api=1&query=Beautiful%20View%20Apartemen%20Asia%20Afrika%202BR%20-RizkyGS%20-6.9243%2C107.6182,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0980,LODGE-01426,Best 2BR Mekarwangi Square Cibaduyut By Travelio,apartment,-6.956,107.593,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,True,check_name_match_first,"Best 2BR Mekarwangi Square Cibaduyut By Travelio -6.956,107.593",https://www.google.com/maps/search/?api=1&query=Best%202BR%20Mekarwangi%20Square%20Cibaduyut%20By%20Travelio%20-6.956%2C107.593,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0981,LODGE-00149,Best Choice 2BR Apartment at The Edge Bandung By Travelio,apartment,-6.8971,107.5373,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,True,check_name_match_first,"Best Choice 2BR Apartment at The Edge Bandung By Travelio -6.8971,107.5373",https://www.google.com/maps/search/?api=1&query=Best%20Choice%202BR%20Apartment%20at%20The%20Edge%20Bandung%20By%20Travelio%20-6.8971%2C107.5373,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0353,LODGE-00086,Best Choice 2Br Apartment At The Edge Bandung - Apartment,apartment,-6.8958,107.5367,1.2,1,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Best Choice 2Br Apartment At The Edge Bandung - Apartment -6.8958,107.5367",https://www.google.com/maps/search/?api=1&query=Best%20Choice%202Br%20Apartment%20At%20The%20Edge%20Bandung%20-%20Apartment%20-6.8958%2C107.5367,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0422,LODGE-01227,Best City View 2Br Apartment at Tamansari la Grande,apartment,-6.9098,107.6102,3,2,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Best City View 2Br Apartment at Tamansari la Grande -6.9098,107.6102",https://www.google.com/maps/search/?api=1&query=Best%20City%20View%202Br%20Apartment%20at%20Tamansari%20la%20Grande%20-6.9098%2C107.6102,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0982,LODGE-01522,Best Deal 2Br At Buah Batu Park Apartment,apartment,-6.9637,107.6359,,,missing_review_confidence,missing_rating_or_review,0.75,False,0,True,check_name_match_first,"Best Deal 2Br At Buah Batu Park Apartment -6.9637,107.6359",https://www.google.com/maps/search/?api=1&query=Best%20Deal%202Br%20At%20Buah%20Batu%20Park%20Apartment%20-6.9637%2C107.6359,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0983,LODGE-01523,Best Deal And Comfy 1Br Apartment Gateway Ahmad Yani Cicadas,apartment,-6.9075,107.645,,,missing_review_confidence,missing_rating_or_review,0.75,False,0,True,check_name_match_first,"Best Deal And Comfy 1Br Apartment Gateway Ahmad Yani Cicadas -6.9075,107.645",https://www.google.com/maps/search/?api=1&query=Best%20Deal%20And%20Comfy%201Br%20Apartment%20Gateway%20Ahmad%20Yani%20Cicadas%20-6.9075%2C107.645,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0423,LODGE-01228,Best Location 2Br At Braga City Walk Apartment,apartment,-6.92,107.6101,4.5,2,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Best Location 2Br At Braga City Walk Apartment -6.92,107.6101",https://www.google.com/maps/search/?api=1&query=Best%20Location%202Br%20At%20Braga%20City%20Walk%20Apartment%20-6.92%2C107.6101,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
