penginapan_id,name,normalized_name,property_token,property_type,raw_type,is_room_level_listing,is_apartment_listing,is_villa_listing,is_budget_chain_listing,latitude,longitude,region_bucket,region_validation_label,region_validation_reason,distance_from_bandung_center_km,overall_rating,reviews,location_rating,price_lowest,price_before_taxes_fees,price_display,check_in_time,check_out_time,amenities,nearby_place_names,primary_image_url,image_count,link,rating_sentiment_score,adjusted_rating_sentiment_score,rating_sentiment_label,adjusted_rating_sentiment_label,review_confidence_label,rating_sentiment_source,data_quality_score,data_quality_label,dedupe_key,dedupe_group_size,dedupe_source_files,dedupe_source_queries,dedupe_raw_master_ids,source_system,generated_at,is_parent_master,final_child_count,has_final_child_listing,excluded_child_listing_count,name_looks_detail_listing,parent_penginapan_id,hotel_review_count_analyzed,hotel_sentiment_score,hotel_sentiment_confidence_mean,positive_review_count,neutral_review_count,negative_review_count,review_target_count,hotel_adjusted_sentiment_score,hotel_sentiment_label,hotel_adjusted_sentiment_label,hotel_review_confidence,hotel_review_confidence_label,hotel_sentiment_model_source,hotel_sentiment_model_version,hotel_sentiment_prior_score,hotel_sentiment_review_count_p95,hotel_sentiment_available,amenities_text_available,has_wifi,has_parking,has_ac,has_pool,has_kitchen,has_breakfast,has_laundry,kid_friendly,pet_friendly,wheelchair_accessible,smoke_free,has_gym,has_hot_tub,has_balcony_or_terrace,has_elevator,has_airport_shuttle,has_cable_tv,has_iron,has_heater_or_fireplace,amenity_boolean_count,amenity_boolean_source,price_available,price_bucket_global,price_bucket_by_type,price_bucket_by_type_q33,price_bucket_by_type_q66,price_confidence,price_is_estimated,price_bucket_method,bedroom_count_estimated,capacity_min_estimated,capacity_max_estimated,capacity_confidence,capacity_estimation_reason,capacity_is_estimated,capacity_source,attention_score,attention_level,attention_reasons,recommended_data_action,property_type_hint,property_type_hint_reason,refined_detail_listing_group,refined_detail_listing_action,refined_detail_listing_priority,refined_price_status,refined_price_action,refined_price_note,refined_low_quality_status,refined_low_quality_action,refined_low_quality_note,refined_overall_data_action,listing_policy_status,listing_policy_action,listing_policy_reason,primary_ranking_allowed,secondary_ranking_allowed,manual_validation_needed,manual_validation_topic,validator_priority,validator_question,allowed_manual_decisions,suggested_default_decision,same_name_count_in_dataset,manual_decision,manual_note,property_type_final,ranking_tier_after_p1,primary_ranking_allowed_after_p1,secondary_ranking_allowed_after_p1,drop_from_dataset_after_p1,manual_validation_needed_after_p1,manual_validation_topic_after_p1,p1_validation_applied,ranking_tier_after_p2,primary_ranking_allowed_after_p2,secondary_ranking_allowed_after_p2,drop_from_dataset_after_p2,manual_validation_needed_after_p2,manual_validation_topic_after_p2,p2_validation_applied,p2_decision,p2_note,property_type_final_after_p3,ranking_tier_after_p3,primary_ranking_allowed_after_p3,secondary_ranking_allowed_after_p3,drop_from_dataset_after_p3,manual_validation_needed_after_p3,manual_validation_topic_after_p3,p3_validation_applied,p3_decision,p3_note,candidate_parent_name,same_name_count_p3
LODGE-01563,Airy Supratman 23 Bandung,airy supratman 23 bandung,ChkIls31pYiPmN87Gg0vZy8xMWg2bmpmeDR5EAE,hotel,hotel,False,False,False,False,-6.9065,107.6294,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,1.665,3.9,14.0,4.8,,,,,12.0,Free Wi-Fi; Air conditioning; Kid-friendly; Smoke-free property,Kiara Artha Park; Lapangan Supratman A; Bandar Udara Internasional Jawa Barat Kertajati; Widuri Indonesian Restaurant,https://cdn.worldota.net/t/1024x768/content/0b/fd/0bfd6753b445319e126b21f7b0019caf187588cd.JPEG,5,,0.45,0.6514,Positif,Sangat Positif,low_review_confidence,overall_rating_fallback,0.7,medium,token::ChkIls31pYiPmN87Gg0vZy8xMWg2bmpmeDR5EAE,1,dataset_google-hotels-search-scraper_2026-06-01_14-48-44-263.json,Kota Bandung,HRAW-00468,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-01563,8,0.5018009706166857,0.9560922147087252,6.0,0.0,2.0,1.0,0.5773688196068475,Positif,Positif,0.582747172236255,medium_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,4,amenities_text_rule_v1,False,unknown,unknown,203790.32,344226.44,missing_price,False,missing_price,,1,2,low_capacity_confidence,hotel_default_per_room,True,name_and_property_type_rule_v1,3,low,missing_price|missing_source_link,no_action_or_low_priority,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,hotel,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,hotel,primary_candidate,True,True,False,False,,False,,,,1
LODGE-01564,Airy Veteran 30 Bandung,airy veteran 30 bandung,ChkInJn7_cXo1PxCGg0vZy8xMWNzZ3d5NWs5EAE,hotel,hotel,False,False,False,False,-6.9192,107.615,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,0.494,4.3,127.0,4.9,,,,,12.0,Free Wi-Fi; Free parking; Air conditioning; Accessible; Kid-friendly; Smoke-free property,Gedung Sate; Jalan Embong; Bandar Udara Internasional Jawa Barat Kertajati; Roemah Legit,https://cdn.worldota.net/t/1024x768/content/aa/57/aa57647f5840278afb8396590189fbede24d8f71.JPEG,9,,0.65,0.6663,Sangat Positif,Sangat Positif,medium_review_confidence,overall_rating_fallback,0.7,medium,token::ChkInJn7_cXo1PxCGg0vZy8xMWNzZ3d5NWs5EAE,1,dataset_google-hotels-search-scraper_2026-06-01_14-48-44-263.json,Kota Bandung,HRAW-00555,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-01564,16,0.6620347701107366,0.8920384082024002,14.0,0.0,2.0,1.0,0.607053637788416,Positif,Positif,0.7514239015988126,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,6,amenities_text_rule_v1,False,unknown,unknown,203790.32,344226.44,missing_price,False,missing_price,,1,2,low_capacity_confidence,hotel_default_per_room,True,name_and_property_type_rule_v1,3,low,missing_price|missing_source_link,no_action_or_low_priority,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,hotel,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,hotel,primary_candidate,True,True,False,False,,False,,,,1
LODGE-01565,FAJAR GUESTHOUSE,fajar guesthouse,ChkI3ryBx4bmiPIHGg0vZy8xMXZxN2xwcmwxEAE,guest_house,hotel,False,False,False,False,-6.9073,107.5931,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,3.087,4.5,8.0,4.6,254773.0,229296.0,Rp 254.773,,,,SMK Negeri 12 Bandung; Bandar Udara Internasional Jawa Barat Kertajati; Bijan Restoran Nusantara,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH71OijhOKOEPm8PtDySE2uCAsrXbuDbnbQwrF9MKJuWSsov8mE0g28klhakdQdDsVuWmKcau6FWPlP0xDWA4---dujJMa7WdcAX2H7qtMAjAOjx6MzFH1qVnMv8B1sFsfExmFgwnHAVo1Q=s10000,9,,0.75,0.7136,Sangat Positif,Sangat Positif,low_review_confidence,overall_rating_fallback,0.7,medium,token::ChkI3ryBx4bmiPIHGg0vZy8xMXZxN2xwcmwxEAE,1,Salinan dataset_google-hotels-search-scraper_2026-06-01_04-11-29-697.json,West Bandung Regency,HRAW-02826,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-01565,35,0.6058497198684015,0.89688954075052,30.0,0.0,5.0,1.0,0.5962085172665615,Positif,Positif,0.950419702009739,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,missing_amenities_text,True,standard_200k_500k,mid_range_by_type,206199.96,394935.0,medium_price_confidence,True,global_idr_threshold_v1_and_property_type_quantile_v1,,1,2,low_capacity_confidence,guest_house_default_per_room,True,name_and_property_type_rule_v1,5,medium,missing_amenities|missing_source_link|property_type_maybe_needs_review,verify_property_type,vacation_rental,name_contains_other_property_type_keyword,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,guest_house,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,guest_house,primary_candidate,True,True,False,False,,False,,,,1
LODGE-01566,Gedung Serba Guna & Villa Ambu,gedung serba guna villa ambu,ChkI5pnzze7r-9JsGg0vZy8xMXZoeGYzMDF4EAE,villa,hotel,False,False,True,False,-6.8577,107.6089,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,6.741,4.6,5.0,3.6,276136.0,,Rp 276.136,,,,Bandar Udara Internasional Jawa Barat Kertajati; Bijan Restoran Nusantara,https://lh5.googleusercontent.com/p/bx_5UVe2Qz3SnMOq3yA7dA=s10000,1,,0.8,0.7162,Sangat Positif,Sangat Positif,low_review_confidence,overall_rating_fallback,0.7,medium,token::ChkI5pnzze7r-9JsGg0vZy8xMXZoeGYzMDF4EAE,2,Salinan dataset_google-hotels-search-scraper_2026-06-01_04-11-29-697.json,West Bandung Regency,HRAW-02710; HRAW-02810,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,missing_amenities_text,True,standard_200k_500k,budget_by_type,1224503.76,3226560.88,medium_price_confidence,True,global_idr_threshold_v1_and_property_type_quantile_v1,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,4,medium,missing_amenities|missing_source_link|capacity_low_confidence_for_unit_property,complete_amenities_if_needed,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,villa,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,villa,primary_candidate,True,True,False,False,,False,,,,1
LODGE-01567,Guest House Panyawangan,guest house panyawangan,ChoIzqfYiL3KoNCTARoNL2cvMTFmNHdzejBzMhAB,guest_house,hotel,False,False,False,False,-6.9312,107.6244,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,1.635,4.2,43.0,4.6,,,,,,Kid-friendly,Trans Studio Bandung; Banteng Dalam - Lodaya 1; Bandar Udara Internasional Jawa Barat Kertajati; Dapoer Pandan Wangi - PATUHA,https://cdn.worldota.net/t/1024x768/content/9c/f4/9cf483b1a07981c9e9f9c882aecb9b8e79f070d9.jpeg,9,,0.6,0.658,Sangat Positif,Sangat Positif,medium_review_confidence,overall_rating_fallback,0.7,medium,token::ChoIzqfYiL3KoNCTARoNL2cvMTFmNHdzejBzMhAB,1,dataset_google-hotels-search-scraper_2026-06-01_14-48-44-263.json,Kota Bandung,HRAW-00521,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-01567,14,0.279624623713632,0.8111945585642708,7.0,2.0,5.0,1.0,0.5216832578789768,Positif,Positif,0.7182281744178088,medium_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,amenities_text_rule_v1,False,unknown,unknown,206199.96,394935.0,missing_price,False,missing_price,,1,2,low_capacity_confidence,guest_house_default_per_room,True,name_and_property_type_rule_v1,5,medium,missing_price|missing_source_link|property_type_maybe_needs_review,verify_property_type,vacation_rental,name_contains_other_property_type_keyword,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,guest_house,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,guest_house,primary_candidate,True,True,False,False,,False,,,,1
LODGE-01568,Guest House Rumah Tawa 2,guest house rumah tawa 2,ChoIhbrA1fT19OLyARoNL2cvMTFnZGtfNnQ2YxAB,guest_house,hotel,False,False,False,False,-6.9304,107.6219,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,1.471,4.5,34.0,4.6,,,,,,Free Wi-Fi; Free parking; Kid-friendly,Trans Studio Bandung; Lapangan Lodaya; Bandar Udara Internasional Jawa Barat Kertajati; Dapoer Pandan Wangi - PATUHA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOZuodPFqB5UEk6-OrXb3kT93dZNhhIlLrvmS7VVyElipUbfQBRBxTsQKjfur41P5NZOCZUnpaxvTyb7m90PV8YHAT7fnGHZbkPuefW6AJjVbGYYjphNV-1wb9oWPUCYEiK-i9=s10000,7,,0.75,0.7249,Sangat Positif,Sangat Positif,medium_review_confidence,overall_rating_fallback,0.7,medium,token::ChoIhbrA1fT19OLyARoNL2cvMTFnZGtfNnQ2YxAB,3,dataset_google-hotels-search-scraper_2026-06-01_14-48-44-263.json,Kota Bandung,HRAW-00495; HRAW-00576; HRAW-00598,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-01568,18,0.8727482697797657,0.923758855300512,18.0,0.0,0.0,1.0,0.6644478327691097,Positif,Positif,0.7809231275810943,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,amenities_text_rule_v1,False,unknown,unknown,206199.96,394935.0,missing_price,False,missing_price,,1,2,low_capacity_confidence,guest_house_default_per_room,True,name_and_property_type_rule_v1,5,medium,missing_price|missing_source_link|property_type_maybe_needs_review,verify_property_type,vacation_rental,name_contains_other_property_type_keyword,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,guest_house,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,guest_house,primary_candidate,True,True,False,False,,False,,,,1
LODGE-01569,Hala Rooms at Jarrdin Apartment Cihampelas Bandung,hala rooms jarrdin apartment cihampelas bandung,ChkQyty47LuTnN9JGg0vZy8xMXljbDhyeXg5EAI,apartment,vacation rental,False,True,False,False,-6.8924,107.605,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,3.193,5.0,1.0,4.9,,,,0.0,0.0,,Bandung Indomaret Cihampelas 198; Bandar Udara Internasional Jawa Barat Kertajati; Kambing Bakar Cairo,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Zubq673gEyHceMie_RaFP7Br49GPxFoqttCzLa7bHhLaUPwAUwOrKTmDXJTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGo49Qn31picUB_gp5tpRuYsVYYR3OjYxZS_9QYFHyI2ZvSZc32-u6_4ZF8Ta2mQJLvte3wMzy-jmqKVEIEi_0cO58bCSYUhms9BpouOwa1Q8Fzx3HhuMe-I8Z-0gYBVv8GFvJbppbquLTS0S1brEbo4,9,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D9230744%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,1.0,0.7135,Sangat Positif,Sangat Positif,low_review_confidence,overall_rating_fallback,0.7,medium,token::ChkQyty47LuTnN9JGg0vZy8xMXljbDhyeXg5EAI,1,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,Kabupaten Bandung,HRAW-01008,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-01569,8,0.6953704689162954,0.8848034489306852,7.0,0.0,1.0,1.0,0.6040680607516212,Positif,Positif,0.582747172236255,medium_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,missing_amenities_text,False,unknown,unknown,352697.0,506700.16,missing_price,False,missing_price,,2,4,low_capacity_confidence,apartment_default_no_capacity_source,True,name_and_property_type_rule_v1,5,medium,missing_price|missing_amenities|capacity_low_confidence_for_unit_property,complete_amenities_if_needed,,,,,,,,,,,,,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,1,,,apartment,secondary_apartment_property,False,True,False,False,,False,secondary_apartment_property,False,True,False,False,,False,,,apartment,secondary_apartment_property,False,True,False,False,,False,,,,1
LODGE-01570,High Livin Apartment Asia Afrika,high livin apartment asia afrika,ChkIuKn2vqS0r4p8Gg0vZy8xMXRrNTFjcmI3EAE,apartment,hotel,False,True,False,False,-6.9239,107.6182,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,0.723,3.9,82.0,4.8,213155.0,174574.0,Rp 213.155,,12.0,,Karapitan - Lengkong Kecil; Bandar Udara Internasional Jawa Barat Kertajati; Warung Steak Simantan “lengkong kecil”,https://cdn.worldota.net/t/1024x768/content/8b/8a/8b8aff5b2f75655afe64208af8e4501121c623fc.jpeg,9,,0.45,0.5477,Positif,Positif,medium_review_confidence,overall_rating_fallback,0.7,medium,token::ChkIuKn2vqS0r4p8Gg0vZy8xMXRrNTFjcmI3EAE,2,dataset_google-hotels-search-scraper_2026-06-01_14-48-44-263.json,Kota Bandung,HRAW-00157; HRAW-00283,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-01570,16,-0.0591859704393943,0.8468839698056765,8.0,0.0,8.0,1.0,0.4322122461398994,Netral,Positif,0.7514239015988126,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,missing_amenities_text,True,standard_200k_500k,budget_by_type,352697.0,506700.16,medium_price_confidence,True,global_idr_threshold_v1_and_property_type_quantile_v1,,2,4,low_capacity_confidence,apartment_default_no_capacity_source,True,name_and_property_type_rule_v1,4,medium,missing_amenities|missing_source_link|capacity_low_confidence_for_unit_property,complete_amenities_if_needed,,,,,,,,,,,,,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,2,,,apartment,secondary_apartment_property,False,True,False,False,,False,secondary_apartment_property,False,True,False,False,,False,,,apartment,secondary_apartment_property,False,True,False,False,,False,,,,1
LODGE-01571,Hotel Bali Indah,hotel bali indah,ChgItNip3pnw5OGgARoLL2cvMXRkdDM3amIQAQ,hotel,hotel,False,False,False,False,-6.9382,107.6152,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,2.346,3.5,999.0,3.6,,,,14.0,,Free Wi-Fi; Free parking; Pool; Kid-friendly,Museum Konferensi Asia Afrika; Pasirluyu 1; Bandar Udara Internasional Jawa Barat Kertajati; Friends Sunda Resto,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-a11NmWWT6yHi4HwBkoOEhkvns0KOQGIFeZcxgDPnt4MjtGK_0PsHjulapZpon1-4eFv8Jx6cKNgA6-iyMF8EVmHydMmZjax-OSRRdbpv0evba8DUXmrPocVUvtSbyp70Amx2=s10000,9,,0.25,0.2718,Positif,Positif,high_review_confidence,overall_rating_fallback,0.7,medium,token::ChgItNip3pnw5OGgARoLL2cvMXRkdDM3amIQAQ,1,dataset_google-hotels-search-scraper_2026-06-01_14-48-44-263.json,Kota Bandung,HRAW-00560,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-01571,13,0.0389088235842077,0.8202347767043972,8.0,0.0,5.0,1.0,0.475853944108863,Netral,Positif,0.6999299079692226,medium_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,amenities_text_rule_v1,False,unknown,unknown,203790.32,344226.44,missing_price,False,missing_price,,1,2,low_capacity_confidence,hotel_default_per_room,True,name_and_property_type_rule_v1,3,low,missing_price|missing_source_link,no_action_or_low_priority,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,hotel,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,hotel,primary_candidate,True,True,False,False,,False,,,,1
LODGE-01572,Hotel at Lekong Besar 62,hotel lekong besar 62,ChkI_6jfra3eruQbGg0vZy8xMWM1NXMwcGRxEAE,hotel,hotel,False,False,False,False,-6.928,107.6128,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,1.364,3.9,8.0,4.5,,,,,,Pet-friendly; Kid-friendly,Monumen Pertempuran Lengkong Besar; Bandar Udara Internasional Jawa Barat Kertajati; Rumah Makan Cikawao,https://lh5.googleusercontent.com/p/piq-bxMhurq5NTPgqVUTdA=s10000,1,,0.45,0.6723,Positif,Sangat Positif,low_review_confidence,overall_rating_fallback,0.7,medium,token::ChkI_6jfra3eruQbGg0vZy8xMWM1NXMwcGRxEAE,1,dataset_google-hotels-search-scraper_2026-06-01_14-48-44-263.json,Kota Bandung,HRAW-00462,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-01572,3,0.796012890705053,0.8233035192826889,3.0,0.0,0.0,1.0,0.6011513668750722,Positif,Positif,0.367672529773484,low_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,2,amenities_text_rule_v1,False,unknown,unknown,203790.32,344226.44,missing_price,False,missing_price,,1,2,low_capacity_confidence,hotel_default_per_room,True,name_and_property_type_rule_v1,3,low,missing_price|missing_source_link,no_action_or_low_priority,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,hotel,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,hotel,primary_candidate,True,True,False,False,,False,,,,1
LODGE-01573,Karana Guesthouse Syariah Bandung Luang Cafe - Single Room,karana guesthouse syariah bandung luang cafe,ChkQh_m69auIpZwCGg0vZy8xMXlscnRxNGdfEAI,guest_house,vacation rental,False,False,False,False,-6.9046,107.6756,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,6.396,,,3.1,324168.0,324168.0,Rp 324.168,,,Ber-AC; Cocok untuk anak; Bebas asap rokok; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,Borma Pasir Impun; Bandar Udara Internasional Jawa Barat Kertajati; Bijan Restoran Nusantara,https://static.cupid.travel/hotels/ex_3860b9b4_z.jpg,9,,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.7,medium,token::ChkQh_m69auIpZwCGg0vZy8xMXlscnRxNGdfEAI,3,dataset_google-hotels-search-scraper_2026-06-01_14-48-44-263.json; dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,Kabupaten Bandung; Kota Bandung,HRAW-00550; HRAW-00573; HRAW-00713,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,True,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,6,amenities_text_rule_v1,True,standard_200k_500k,mid_range_by_type,206199.96,394935.0,medium_price_confidence,True,global_idr_threshold_v1_and_property_type_quantile_v1,,1,1,medium_capacity_confidence,single_room_name_pattern,True,name_and_property_type_rule_v1,10,high,missing_rating_or_reviews|missing_any_sentiment|missing_source_link|looks_like_detail_or_unit_listing|property_type_maybe_needs_review,review_parent_child_or_mark_secondary,vacation_rental,name_contains_other_property_type_keyword,other_detail_listing,review_parent_child_status,high_attention,,,,,,,review_parent_child_status,needs_parent_child_validation,hold_from_primary_until_parent_child_checked,"nama terlihat detail/unit, perlu cek apakah punya parent",False,False,True,parent_child_validation,P3,"Apakah listing ini properti utama, child/unit, atau duplikat parent?",accept_as_parent|hold_as_child|map_to_parent|drop_if_invalid,hold_as_child,1,,,guest_house,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,,,guest_house,held_room_level_child,False,False,False,False,,True,hold_room_level_child,"Nama terlihat sebagai kamar/unit kecil, bukan properti utama.",Karana Guesthouse Syariah Bandung Luang Cafe,1
LODGE-01574,Karang Setra Hotel & Cottages,karang setra hotel cottages,ChgIivGxut70hob2ARoLL2cvMXRna3FzYmMQAQ,hotel,hotel,False,False,False,False,-6.8833,107.5956,kota_bandung,bandung_raya_valid,rough_coordinate_bucket,4.602,4.3,2619.0,4.6,,,,,12.0,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly,Kebun Binatang Bandung; Halte Sukajadi; Bandar Udara Internasional Jawa Barat Kertajati; Tjendana Bistro,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTdvGAgX6F-GbdJGagBCQkSdurk5-oF6OH7vMfyxPhOQVYCyq3akXl_-LOjtum04Q00uaeovZBN5uHg4quMBupevJXrY6v7BMsVh6h9lEuXrf1t3TYtY3q6NsqlQNuKA2dVCJx=s10000,9,,0.65,0.6511,Sangat Positif,Sangat Positif,high_review_confidence,overall_rating_fallback,0.7,medium,token::ChgIivGxut70hob2ARoLL2cvMXRna3FzYmMQAQ,5,Salinan dataset_google-hotels-search-scraper_2026-06-01_04-11-29-697.json; dataset_google-hotels-search-scraper_2026-06-01_14-48-44-263.json,Kota Bandung; West Bandung Regency,HRAW-00323; HRAW-00346; HRAW-00391; HRAW-00418; HRAW-02768,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-01574,14,0.7519554544942693,0.9099067425201872,13.0,0.0,1.0,1.0,0.6250056271122413,Positif,Positif,0.7182281744178088,medium_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,9,amenities_text_rule_v1,False,unknown,unknown,203790.32,344226.44,missing_price,False,missing_price,,1,2,low_capacity_confidence,hotel_default_per_room,True,name_and_property_type_rule_v1,5,medium,missing_price|missing_source_link|property_type_maybe_needs_review,verify_property_type,vacation_rental,name_contains_other_property_type_keyword,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,hotel,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,hotel,primary_candidate,True,True,False,False,,False,,,,1
