hotel_training_id,property_token,duplicate_occurrence_count,source_pages,source_file,source_page_number,search_timestamp,query,gl,hl,currency,check_in_date,check_out_date,adults,children,vacation_rentals_search,search_total_results,search_properties_count,search_pages_processed,raw_type,property_segment,name,latitude,longitude,coordinate_available,link,check_in_time,check_out_time,price_lowest,price_before_taxes_fees,total_price_lowest,total_price_before_taxes_fees,price_source_count,price_sources,overall_rating,reviews,location_rating,rating_sentiment_score,adjusted_rating_sentiment_score,rating_sentiment_label,adjusted_rating_sentiment_label,review_confidence_label,review_count_p95,rating_sentiment_source,rating_sentiment_model_version,rating_sentiment_prior_score,rating_sentiment_shrinkage_strength,amenities,amenities_count,excluded_amenities,excluded_amenities_count,essential_info,essential_info_count,nearby_place_names,nearby_places_count,primary_image_url,image_count,coordinate_available_flag,rating_available,price_available,amenities_available,image_available,source_link_available,checkin_checkout_available,nearby_places_available,data_quality_score,prices_json,nearby_places_json,health_and_safety_json,generated_at
HTRAIN-0121,ChoQ8qKgqKK15IPWARoNL2cvMTFtc2x4Y3Y3NhAC,2,8;9,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,8,2026-06-01T15:03:04.870992,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Apartement Grand Asia Afrika Bandung House Of Tofi,-6.9259,107.617,True,https://www.bluepillow.com/search/62de88edde4e4eebed127f04?dest=ago&cat=Vacation+rental+(other)&lat=-6.92587&lng=107.61703&language=en,,,331300,331300,331300,331300,1,Bluepillow.com,,,4.7,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Papan setrika; Dapur; TV Kabel; Parkir gratis; Wi-Fi gratis,6,Tidak menyediakan jemputan bandara,1,Rumah lengkap; 15 orang; 10 kamar tidur; 10 tempat tidur,4,Indomaret Karapitan 64; Bandar Udara Internasional Jawa Barat Kertajati; Rumah Lezat Simplisio,3,https://pix8.agoda.net/hotelImages/29275608/0/492936c0152503c86eb8d95960a7e529.jpg?ca=26&ce=0&s=312x,6,True,False,True,True,True,True,False,True,0.8,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 331.300"",""extracted_lowest"":331300},""free_cancellation"":true,""free_cancellation_until_date"":""18 Jun""}]","[{""name"":""Indomaret Karapitan 64"",""transportations"":[{""type"":""Walking"",""duration"":""2 mnt""}]},{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""1 j 35 mnt""},{""type"":""Public transport"",""duration"":""3 j 16 mnt""}]},{""name"":""Rumah Lezat Simplisio"",""transportations"":[{""type"":""Walking"",""duration"":""1 mnt""}]}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0122,ChkQiYeRxo3BpNJTGg0vZy8xMW45Y2J6N2s0EAI,1,8,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,8,2026-06-01T15:03:04.870992,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,room_level_listing,Bantal Guling Trans - Standard Family Room,-6.9302,107.6395,True,https://www.bluepillow.com/search/654cb6b13011da1e8b79a8c4/127328603?dest=bkng&cat=House&lat=-6.93021&lng=107.63953&language=en,14.00,12.00,333261,333261,333261,333261,1,Bluepillow.com,2.5,8,3.9,-0.25,0.3716,Negatif,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Jemputan bandara; Cocok untuk anak; Ranjang bayi; Elevator; Dapur; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,10,,0,Rumah lengkap; 3 orang; 1 kamar tidur; 1 kamar mandi; 2 tempat tidur,5,Alfamart Gatsu; Bandar Udara Internasional Jawa Barat Kertajati; Saung Kita Gatot Subroto,3,https://static.cupid.travel/hotels/248139690.jpg,9,True,True,True,True,True,True,True,True,1.0,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 333.261"",""extracted_lowest"":333261}}]","[{""name"":""Alfamart Gatsu"",""transportations"":[{""type"":""Walking"",""duration"":""1 mnt""}]},{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""1 j 30 mnt""},{""type"":""Public transport"",""duration"":""3 j 46 mnt""}]},{""name"":""Saung Kita Gatot Subroto"",""transportations"":[{""type"":""Walking"",""duration"":""2 mnt""}]}]","{""groups"":[{""title"":""Minimized contact"",""list"":[{""title"":""No-contact check-in and check-out"",""available"":true}]}]}",2026-06-02T03:19:26.009893Z
HTRAIN-0123,ChoQ49a06NCm05T5ARoNL2cvMTF6NXFfZzRtchAC,1,8,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,8,2026-06-01T15:03:04.870992,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,room_level_listing,Budi House Food Station - Standard Double Room,-6.8908,107.559,True,https://www.bluepillow.com/search/594386f87c00cb0e6433d6b2/165819017?dest=bkng&cat=House&lat=-6.89076&lng=107.55896&language=en,14.00,,356798,356798,356798,356798,1,Bluepillow.com,1.85,3,,-0.575,0.4119,Negatif,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Jemputan bandara; Cocok untuk anak; Ranjang bayi; Elevator; Dapur; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,12,,0,Rumah lengkap; 2 orang; 1 kamar tidur; 1 kamar mandi; 1 tempat tidur,5,,0,https://static.cupid.travel/hotels/ex_d396a364_z.jpg,9,True,True,True,True,True,True,False,False,0.9,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 356.798"",""extracted_lowest"":356798}}]",,"{""groups"":[{""title"":""Minimized contact"",""list"":[{""title"":""No-contact check-in and check-out"",""available"":true}]}]}",2026-06-02T03:19:26.009893Z
HTRAIN-0124,ChoQ4tHj-_zU3ryzARoNL2cvMTFta3lweXRtchAC,1,8,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,8,2026-06-01T15:03:04.870992,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Cipto Apartment,-6.9059,107.6006,True,,14.00,11.00,613565,560250,613565,560250,1,Hotels.com,4.35,23,4.7,0.675,0.5353,Sangat Positif,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Elevator; Dapur; Bebas asap rokok; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,7,Tidak menyediakan jemputan bandara; Tidak memiliki akses ke pantai; Tidak memiliki perapian; Tidak memiliki gym; Tak ada bak air panas; Tidak ada kolam renang di dalam ruangan; Tidak ada microwave; Tidak ada kolam renang di luar ruangan; Tidak boleh membawa hewan; Tidak ada TV kabel,10,Apartemen lengkap; 6 orang; 4 kamar tidur; 4 kamar mandi; 3 tempat tidur,5,Dinas Pendidikan Provinsi Jawa; Bandar Udara Internasional Jawa Barat Kertajati; Eastern Restaurant,3,https://media.vrbo.com/lodging/119000000/118080000/118071000/118070961/7cd7375e.jpg,9,True,True,True,True,True,False,True,True,0.9,"[{""source"":""Hotels.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/16815192664768424423.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 619.984"",""extracted_lowest"":619984,""before_taxes_fees"":""Rp 563.638"",""extracted_before_taxes_fees"":563638}}]","[{""name"":""Dinas Pendidikan Provinsi Jawa"",""transportations"":[{""type"":""Walking"",""duration"":""3 mnt""}]},{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""1 j 41 mnt""},{""type"":""Public transport"",""duration"":""3 j 16 mnt""}]},{""name"":""Eastern Restaurant"",""transportations"":[{""type"":""Walking"",""duration"":""7 mnt""}]}]","{""groups"":[{""title"":""Enhanced cleaning"",""list"":[{""title"":""Disinfectant used to clean the property"",""available"":true}]}]}",2026-06-02T03:19:26.009893Z
HTRAIN-0125,ChoQj5jLzKDKiqu3ARoNL2cvMTFuaHc4cHR4YxAC,1,8,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,8,2026-06-01T15:03:04.870992,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,guest_house,Fatih Homestay,-6.9613,107.6409,True,https://www.booking.com/hotel/id/fatih-homestay-kota-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14504727&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14504727_grp-3_gendate-20260524,14.00,12.00,1063636,957272,1063636,957272,1,Booking.com,,,,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Dapur,2,Tidak ada ranjang bayi; Tidak ada lift; Tidak memiliki gym; Tidak ada penghangat; Tidak ada papan setrika; Tidak ada microwave; Tidak ada alat panggang luar ruangan; Tidak ada kompor; Tidak ada teras; Tidak boleh membawa hewan; Tidak bebas asap rokok; Tidak ada TV kabel; Tidak ada mesin cuci; Tidak dapat diakses pengguna kursi roda,14,Seluruh cottage; 12 orang; 2 kamar tidur; 3 kamar mandi; 6 tempat tidur; 150 m²,6,,0,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzMrgcmpxcqYJwQPNTIZQJtJW9KQ_sNjnKQw1BYEFbKsywfEZjPUhdnHDT70P06hiKcT5lKmU2ZnduwmwnfNV6NvHJ5ITkASj3kQW_9yumw==.jpg,5,True,False,True,True,True,True,True,False,0.8,"[{""source"":""Booking.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/61aadbe1-e141-4d2e-a831-b6a18727e130.png"",""num_guests"":12,""rate_per_night"":{""lowest"":""Rp 1.063.636"",""extracted_lowest"":1063636,""before_taxes_fees"":""Rp 957.272"",""extracted_before_taxes_fees"":957272}}]",,,2026-06-02T03:19:26.009893Z
HTRAIN-0126,ChkQsPPwzJa6nKElGg0vZy8xMXhmcHZscWw2EAI,1,8,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,8,2026-06-01T15:03:04.870992,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,villa,"Garden House Villa, Lembang",-6.8262,107.6346,True,https://www.bluepillow.com/search/6552094b1811a9820ec5f94d?dest=ago&cat=Vacation+rental+(other)&lat=-6.82618&lng=107.63456&language=en,,,2545197,2545197,2545197,2545197,1,Bluepillow.com,3.75,2,3.5,0.375,0.4674,Positif,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Cocok untuk anak; Dapur; TV Kabel; Parkir gratis; Wi-Fi gratis,5,Tidak menyediakan jemputan bandara,1,Rumah lengkap; 15 orang; 10 kamar tidur; 10 tempat tidur,4,Bandar Udara Internasional Jawa Barat Kertajati; Cibiuk Resto Lembang,2,https://pix8.agoda.net/hotelImages/45441877/0/1c1bad8d678c3574d67f7961eb03cc80.jpg?ce=0&s=312x,9,True,True,True,True,True,True,False,True,0.95,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 2.545.197"",""extracted_lowest"":2545197},""free_cancellation"":true,""free_cancellation_until_date"":""1 Jul""}]","[{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""2 j 11 mnt""},{""type"":""Public transport"",""duration"":""9 j 18 mnt""}]},{""name"":""Cibiuk Resto Lembang""}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0127,ChkQ8Iqk15ner6MgGg0vZy8xMXo0c2J2ZHpzEAI,1,8,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,8,2026-06-01T15:03:04.870992,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,room_level_listing,Hotel O Cibeureum Residence - Deluxe Double Room,-6.9106,107.5689,True,https://www.bluepillow.com/search/5df4f573e24da45b685d1b1e?dest=bkng&cat=apartment&lat=-6.91065&lng=107.56886&language=en,14.00,12.00,194180,194180,194180,194180,1,Bluepillow.com,2.75,2,,-0.125,0.4482,Netral,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Elevator; Dapur; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,7,Tidak menyediakan jemputan bandara,1,Apartemen lengkap; 2 orang; 1 kamar tidur; 30 kamar mandi; 1 tempat tidur,5,,0,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/666457266.jpg?k=c973156b37db93612c281186ac1a55f162864f4ab33764f9309725545d3c52ea&o=&a=1538557,9,True,True,True,True,True,True,True,False,0.95,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 194.180"",""extracted_lowest"":194180}}]",,"{""groups"":[{""title"":""Minimized contact"",""list"":[{""title"":""No-contact check-in and check-out"",""available"":true}]}]}",2026-06-02T03:19:26.009893Z
HTRAIN-0128,ChoQh5jbzaXv3beWARoNL2cvMTF5bjI4MXJkcRAC,2,8;9,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,8,2026-06-01T15:03:04.870992,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,villa,Kirei Mountain View Villa 7 Bedrooms With a Private Swimming Pool,-6.8581,107.6496,True,,14.00,12.00,9288223,8451446,9288223,8451446,1,Bluepillow.com,4.1692,13,3.4,0.5846,0.4945,Positif,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis,10,Tidak menyediakan jemputan bandara; Tidak ada ranjang bayi; Tidak ada lift; Tidak memiliki gym; Tidak ada penghangat; Tidak ada kolam renang di dalam ruangan; Tidak ada alat panggang luar ruangan; Tidak ada teras; Tidak boleh membawa hewan; Tidak dapat diakses pengguna kursi roda; Tidak ada Wi-Fi,11,Seluruh vila; 14 orang; 7 kamar tidur; 7 kamar mandi; 7 tempat tidur; 250 m²,6,Bandar Udara Internasional Jawa Barat Kertajati; Bijan Restoran Nusantara,2,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/569018698.jpg?k=2c8ed01d6c52c2ea3c90cba14a2abfbbee3a461409b282139c913ce426112f3d&o=&s=312x,9,True,True,True,True,True,False,True,True,0.9,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":3,""rate_per_night"":{""lowest"":""Rp 9.850.737"",""extracted_lowest"":9850737}}]","[{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""2 j 5 mnt""}]},{""name"":""Bijan Restoran Nusantara""}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0129,ChoQwrX_1eLY142JARoNL2cvMTF5c3FkYnQ5eBAC,1,8,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,8,2026-06-01T15:03:04.870992,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,vacation_rental,Madukara 2,-7.1114,107.4968,True,https://www.agoda.com/vila-dengan-kolam-renang-n-view-pegunungan-ciwidey/hotel/bandung-id.html,,12.00,1196494,1087721,1196494,1087721,1,Agoda,,,2.4,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Balkon; Dapur; Pemanggang luar ruang; Kolam renang luar; Parkir gratis,5,Tidak ada kolam renang di dalam ruangan; Tidak ada Wi-Fi,2,Seluruh vila; 17 orang; 2 kamar mandi; 37 m²,4,Bandar Udara Internasional Jawa Barat Kertajati; Tepi Sungai Resto Pasirjambu,2,https://pix8.agoda.net/hotelImages/55771869/0/9eee09d4eecd03b3b4cc4e46e49749b6.jpg?ce=0,9,True,False,True,True,True,True,False,True,0.8,"[{""source"":""Agoda"",""logo"":""https://www.gstatic.com/travel-hotels/branding/e89db943-92ad-48bd-9bd7-da844fa32f2d.png"",""num_guests"":12,""rate_per_night"":{""lowest"":""Rp 1.196.494"",""extracted_lowest"":1196494,""before_taxes_fees"":""Rp 1.087.721"",""extracted_before_taxes_fees"":1087721}}]","[{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""2 j 10 mnt""}]},{""name"":""Tepi Sungai Resto Pasirjambu""}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0130,ChkQ3P2Q54mbl8MYGg0vZy8xMXpiX2c5MmhxEAI,1,8,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,8,2026-06-01T15:03:04.870992,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,villa,Morning Glory Mountain View Villa 4 Bedrooms With a Private Heated Swimming Pool,-6.8622,107.651,True,https://www.booking.com/hotel/id/elok-villa-dago-private-pool.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-1052598&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-1052598_grp-2_gendate-20260524,14.00,12.00,6513223,5926446,6513223,5926446,1,Booking.com,4.5,11,,0.75,0.5214,Sangat Positif,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Papan setrika; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci,9,Tidak ada ranjang bayi; Tidak ada lift; Tidak memiliki gym; Tidak ada penghangat; Tidak ada alat panggang luar ruangan; Tidak ada teras; Tidak dapat diakses pengguna kursi roda,7,Seluruh vila; 8 orang; 4 kamar tidur; 4 kamar mandi; 4 tempat tidur; 400 m²,6,,0,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzE90F_QcBrUb4BYVV_970ifL4kQdMC1VvqlQj-M2hPFrZftvIUJbQjmZr0WGVGES4D9Kb_MNZha4pJ2kI-HJemWm8S2eUuK_nGdhXdMk1w==.jpg,9,True,True,True,True,True,True,True,False,0.95,"[{""source"":""Booking.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/61aadbe1-e141-4d2e-a831-b6a18727e130.png"",""num_guests"":8,""rate_per_night"":{""lowest"":""Rp 6.513.223"",""extracted_lowest"":6513223,""before_taxes_fees"":""Rp 5.926.446"",""extracted_before_taxes_fees"":5926446}}]",,,2026-06-02T03:19:26.009893Z
HTRAIN-0131,ChkQm--YstKS0vxoGg0vZy8xMW5ibXFkNWpwEAI,1,8,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,8,2026-06-01T15:03:04.870992,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,room_level_listing,RedDoorz Plus near Asia Afrika 3 - Deluxe Room,-6.9237,107.6098,True,https://www.freecancellations.com/search/F2giQ1MGHnIAXFIBVVhYTQ8KV08wFFZG?lat=-6.9237&lng=107.60985&language=en,14.00,12.00,310973,310973,310973,310973,1,freecancellations.com,4.35,7,,0.675,0.4961,Sangat Positif,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Bebas asap rokok; TV Kabel,3,Tidak menyediakan jemputan bandara; Tanpa parkir; Tidak ada Wi-Fi,3,3 orang; 5 kamar tidur; 2 kamar mandi; 1 tempat tidur,4,,0,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/507797151.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,9,True,True,True,True,True,True,True,False,0.95,"[{""source"":""freecancellations.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/13148659453950554256.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 310.973"",""extracted_lowest"":310973},""free_cancellation"":true,""free_cancellation_until_date"":""30 Jun"",""free_cancellation_until_time"":""16.59""}]",,,2026-06-02T03:19:26.009893Z
HTRAIN-0132,ChkQpdj60eHF-4EYGg0vZy8xMXprdmRoNTRxEAI,1,8,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,8,2026-06-01T15:03:04.870992,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,vacation_rental,Rumah Lawani,-6.854,107.6261,True,https://www.booking.com/hotel/id/rumah-lawani.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12804666&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12804666_grp-2_gendate-20260524,14.00,12.00,1636364,1472728,1636364,1472728,1,Booking.com,4.5,2,,0.75,0.4818,Sangat Positif,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Dapur; Microwave; Kompor; TV Kabel,5,Tidak ada ranjang bayi; Tidak ada lift; Tidak memiliki gym; Tidak ada penghangat; Tidak ada papan setrika; Tidak ada alat panggang luar ruangan; Tidak ada teras; Tidak boleh membawa hewan; Tidak bebas asap rokok; Tidak ada mesin cuci; Tidak dapat diakses pengguna kursi roda,11,Seluruh vila; 8 orang; 3 kamar tidur; 3 kamar mandi; 5 tempat tidur; 180 m²,6,,0,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzMMldOzYxHZGOawBwQLKgaXkB-ZYgQJvTpOcQOKCJr3J_vDp5IhbV__tk500ez8GO538lKjbKe3azR6jOD_lZ-ehdcDdwvRbCgXY3EE8Mw==.jpg,9,True,True,True,True,True,True,True,False,0.95,"[{""source"":""Booking.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/61aadbe1-e141-4d2e-a831-b6a18727e130.png"",""num_guests"":8,""rate_per_night"":{""lowest"":""Rp 1.636.364"",""extracted_lowest"":1636364,""before_taxes_fees"":""Rp 1.472.728"",""extracted_before_taxes_fees"":1472728},""free_cancellation"":true,""free_cancellation_until_date"":""30 Jun"",""free_cancellation_until_time"":""23.59""}]",,,2026-06-02T03:19:26.009893Z
HTRAIN-0133,ChkQjJHW4dL6y_FlGg0vZy8xMXljeHZucmprEAI,2,8;25,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,8,2026-06-01T15:03:04.870992,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,hotel,TechieRoom Kotlin at Clove Garden Residence,-6.8733,107.6407,True,https://beds24.com/booking.php?propid=44635&sr1-best=1&apisource=58&referer=googlehpa,13.00,12.00,477693,477693,477693,477693,1,Bluepillow.com,4.3592,226,3.5,0.6796,0.622,Sangat Positif,Sangat Positif,high_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Cocok untuk anak; Ranjang bayi; Elevator; Perapian; Gym; Papan setrika; Dapur; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,15,Tidak menyediakan jemputan bandara; Tidak memiliki akses ke pantai; Tak ada bak air panas; Tidak ada kolam renang di dalam ruangan; Tidak ada microwave; Tidak boleh membawa hewan,6,Apartemen lengkap; 4 orang; 1 kamar tidur; 1 kamar mandi; 2 tempat tidur; 25 m²,6,Bandar Udara Internasional Jawa Barat Kertajati; Bijan Restoran Nusantara,2,https://media.xmlcal.com/pic/p0004/4635/06.2000.png,9,True,True,True,True,True,True,True,True,1.0,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 477.693"",""extracted_lowest"":477693}}]","[{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""2 j""},{""type"":""Public transport"",""duration"":""5 j 30 mnt""}]},{""name"":""Bijan Restoran Nusantara""}]",,2026-06-02T03:19:26.009893Z
