review_target_id,penginapan_id,name,property_type,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,review_scrape_priority,data_quality_score,has_final_child_listing,final_child_count,name_looks_detail_listing,target_review_note,google_maps_search_query,google_maps_search_url,source_dataset,flag_group,flag_reason,suggested_action,split_status,split_reason,manual_decision,manual_note,final_target_status,final_ready_source,final_ready_reason,review_group_for_claude,audit_recommendation,parent_candidate_id,parent_candidate_name,parent_candidate_property_type,parent_candidate_distance_km,parent_candidate_name_ratio,parent_candidate_token_score,parent_candidate_score,decision_group,decision_status,decision_reason,claude_decision,claude_evidence_url,claude_reason,final_decision,final_group,final_reason,final_decision_source,scraped_rows,text_review_rows,unique_review_ids,unique_place_titles,sample_place_title,review_batch_status
PHREV-20260605-0204,LODGE-01234,Chara Hotel,hotel,-6.9225,107.6197,4.0,1386.0,high_review_confidence,high_review_confidence,0.9,False,0.0,False,parent_target,"Chara Hotel -6.9225,107.6197",https://www.google.com/maps/search/?api=1&query=Chara%20Hotel%20-6.9225%2C107.6197,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0078,LODGE-01118,Cherry Homes Express II Hotel,hotel,-6.883,107.5813,4.4,381.0,high_review_confidence,high_review_confidence,0.95,False,0.0,False,parent_target,"Cherry Homes Express II Hotel -6.883,107.5813",https://www.google.com/maps/search/?api=1&query=Cherry%20Homes%20Express%20II%20Hotel%20-6.883%2C107.5813,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0216,LODGE-00884,Cherry Homes Hotel & Residence,hotel,-6.887,107.5843,4.2,1624.0,high_review_confidence,high_review_confidence,1.0,False,0.0,False,parent_target,"Cherry Homes Hotel & Residence -6.887,107.5843",https://www.google.com/maps/search/?api=1&query=Cherry%20Homes%20Hotel%20%26%20Residence%20-6.887%2C107.5843,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0139,LODGE-00886,Cihampelas Hotel 1 - Bandung,hotel,-6.889,107.6042,4.0,631.0,high_review_confidence,high_review_confidence,1.0,False,0.0,False,parent_target,"Cihampelas Hotel 1 - Bandung -6.889,107.6042",https://www.google.com/maps/search/?api=1&query=Cihampelas%20Hotel%201%20-%20Bandung%20-6.889%2C107.6042,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0083,LODGE-00140,Cimindi Residence,hotel,-6.8982606,107.5614139,3.8,387.0,high_review_confidence,high_review_confidence,0.82,False,0.0,False,parent_target,"Cimindi Residence -6.8982606,107.5614139",https://www.google.com/maps/search/?api=1&query=Cimindi%20Residence%20-6.8982606%2C107.5614139,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0247,LODGE-00887,Cipaku Garden Hotel,hotel,-6.8614,107.6012,4.4,2306.0,high_review_confidence,high_review_confidence,1.0,False,0.0,False,parent_target,"Cipaku Garden Hotel -6.8614,107.6012",https://www.google.com/maps/search/?api=1&query=Cipaku%20Garden%20Hotel%20-6.8614%2C107.6012,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0221,LODGE-01346,Citarum Hotel,hotel,-6.9044,107.623,4.5,1701.0,high_review_confidence,high_review_confidence,0.85,False,0.0,False,parent_target,"Citarum Hotel -6.9044,107.623",https://www.google.com/maps/search/?api=1&query=Citarum%20Hotel%20-6.9044%2C107.623,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0328,LODGE-00889,Clove Garden Hotel Bandung,hotel,-6.8727,107.6426,4.6,11739.0,high_review_confidence,high_review_confidence,1.0,False,0.0,False,parent_target,"Clove Garden Hotel Bandung -6.8727,107.6426",https://www.google.com/maps/search/?api=1&query=Clove%20Garden%20Hotel%20Bandung%20-6.8727%2C107.6426,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0155,LODGE-00104,Collection O 818 Micasa Residence,hotel,-6.889249,107.5793864,3.5,751.0,high_review_confidence,high_review_confidence,0.86,False,0.0,False,parent_target,"Collection O 818 Micasa Residence -6.889249,107.5793864",https://www.google.com/maps/search/?api=1&query=Collection%20O%20818%20Micasa%20Residence%20-6.889249%2C107.5793864,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0006,LODGE-00890,Collection O Kebon Jeruk Near Paskal 23 Formerly Sentral Paskal,hotel,-6.9154,107.5972,3.6,212.0,high_review_confidence,high_review_confidence,1.0,False,0.0,False,parent_target,"Collection O Kebon Jeruk Near Paskal 23 Formerly Sentral Paskal -6.9154,107.5972",https://www.google.com/maps/search/?api=1&query=Collection%20O%20Kebon%20Jeruk%20Near%20Paskal%2023%20Formerly%20Sentral%20Paskal%20-6.9154%2C107.5972,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0110,LODGE-01609,Cottage Syariah GS Rumah Kayu,hotel,-6.8206,107.5954,4.0,469.0,high_review_confidence,high_review_confidence,0.6,False,0.0,False,parent_target,"Cottage Syariah GS Rumah Kayu -6.8206,107.5954",https://www.google.com/maps/search/?api=1&query=Cottage%20Syariah%20GS%20Rumah%20Kayu%20-6.8206%2C107.5954,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0071,LODGE-00893,Cottonwood Boutique Heritage Otten,hotel,-6.9025,107.6003,4.7,366.0,high_review_confidence,high_review_confidence,1.0,False,0.0,False,parent_target,"Cottonwood Boutique Heritage Otten -6.9025,107.6003",https://www.google.com/maps/search/?api=1&query=Cottonwood%20Boutique%20Heritage%20Otten%20-6.9025%2C107.6003,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0305,LODGE-00894,Courtyard by Marriott Bandung Dago - CHSE Certified,hotel,-6.9043,107.6106,4.6,6333.0,high_review_confidence,high_review_confidence,1.0,False,0.0,False,parent_target,"Courtyard by Marriott Bandung Dago - CHSE Certified -6.9043,107.6106",https://www.google.com/maps/search/?api=1&query=Courtyard%20by%20Marriott%20Bandung%20Dago%20-%20CHSE%20Certified%20-6.9043%2C107.6106,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0023,LODGE-01433,Cove Vaia - Coliving Bandung,hotel,-6.9366,107.6151,4.9,253.0,high_review_confidence,high_review_confidence,0.8,False,0.0,False,parent_target,"Cove Vaia - Coliving Bandung -6.9366,107.6151",https://www.google.com/maps/search/?api=1&query=Cove%20Vaia%20-%20Coliving%20Bandung%20-6.9366%2C107.6151,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0160,LODGE-01441,Cozzy Residence Cipedes Bandung,hotel,-6.8723,107.5905,4.1,809.0,high_review_confidence,high_review_confidence,0.8,False,0.0,False,parent_target,"Cozzy Residence Cipedes Bandung -6.8723,107.5905",https://www.google.com/maps/search/?api=1&query=Cozzy%20Residence%20Cipedes%20Bandung%20-6.8723%2C107.5905,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0198,LODGE-01532,D'Sovia Hotel Bandung,hotel,-6.9172,107.598,4.2,1229.0,high_review_confidence,high_review_confidence,0.75,False,0.0,False,parent_target,"D'Sovia Hotel Bandung -6.9172,107.598",https://www.google.com/maps/search/?api=1&query=D%27Sovia%20Hotel%20Bandung%20-6.9172%2C107.598,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0135,LODGE-01242,Daarul Jannah Cottage,hotel,-6.8648,107.5895,4.6,602.0,high_review_confidence,high_review_confidence,0.9,False,0.0,False,parent_target,"Daarul Jannah Cottage -6.8648,107.5895",https://www.google.com/maps/search/?api=1&query=Daarul%20Jannah%20Cottage%20-6.8648%2C107.5895,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0074,LODGE-01244,Dago's Hill Hotel,hotel,-6.8829,107.6213,4.2,369.0,high_review_confidence,high_review_confidence,0.9,False,0.0,False,parent_target,"Dago's Hill Hotel -6.8829,107.6213",https://www.google.com/maps/search/?api=1&query=Dago%27s%20Hill%20Hotel%20-6.8829%2C107.6213,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0079,LODGE-00897,Daun Residence,hotel,-6.8899,107.6136,4.5,382.0,high_review_confidence,high_review_confidence,1.0,False,0.0,False,parent_target,"Daun Residence -6.8899,107.6136",https://www.google.com/maps/search/?api=1&query=Daun%20Residence%20-6.8899%2C107.6136,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0270,LODGE-01245,De Batara Hotel,hotel,-6.8981,107.6042,4.1,3106.0,high_review_confidence,high_review_confidence,0.9,False,0.0,False,parent_target,"De Batara Hotel -6.8981,107.6042",https://www.google.com/maps/search/?api=1&query=De%20Batara%20Hotel%20-6.8981%2C107.6042,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0232,LODGE-01124,De Sofia Dago,hotel,-6.8913,107.616,4.3,1964.0,high_review_confidence,high_review_confidence,0.95,False,0.0,False,parent_target,"De Sofia Dago -6.8913,107.616",https://www.google.com/maps/search/?api=1&query=De%20Sofia%20Dago%20-6.8913%2C107.616,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0278,LODGE-00900,El Cavana Hotel,hotel,-6.915,107.5987,4.3,3482.0,high_review_confidence,high_review_confidence,1.0,False,0.0,False,parent_target,"El Cavana Hotel -6.915,107.5987",https://www.google.com/maps/search/?api=1&query=El%20Cavana%20Hotel%20-6.915%2C107.5987,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0086,LODGE-01534,Emia Hotel,hotel,-6.9241,107.6249,3.9,403.0,high_review_confidence,high_review_confidence,0.75,False,0.0,False,parent_target,"Emia Hotel -6.9241,107.6249",https://www.google.com/maps/search/?api=1&query=Emia%20Hotel%20-6.9241%2C107.6249,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0290,LODGE-01354,FOX HARRIS Hotel City Center,hotel,-6.9145,107.6129,4.4,4323.0,high_review_confidence,high_review_confidence,0.85,False,0.0,False,parent_target,"FOX HARRIS Hotel City Center -6.9145,107.6129",https://www.google.com/maps/search/?api=1&query=FOX%20HARRIS%20Hotel%20City%20Center%20-6.9145%2C107.6129,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0101,LODGE-00902,FULMAR Residence,hotel,-6.8855,107.5832,4.7,447.0,high_review_confidence,high_review_confidence,1.0,False,0.0,False,parent_target,"FULMAR Residence -6.8855,107.5832",https://www.google.com/maps/search/?api=1&query=FULMAR%20Residence%20-6.8855%2C107.5832,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0306,LODGE-01610,Favehotel Hyper Square,hotel,-6.9162,107.5946,4.4,6458.0,high_review_confidence,high_review_confidence,0.6,False,0.0,False,parent_target,"Favehotel Hyper Square -6.9162,107.5946",https://www.google.com/maps/search/?api=1&query=Favehotel%20Hyper%20Square%20-6.9162%2C107.5946,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0092,LODGE-01355,Feby Maisonatte by OYO Rooms,hotel,-6.8897,107.5826,3.115,421.0,high_review_confidence,high_review_confidence,0.85,False,0.0,False,parent_target,"Feby Maisonatte by OYO Rooms -6.8897,107.5826",https://www.google.com/maps/search/?api=1&query=Feby%20Maisonatte%20by%20OYO%20Rooms%20-6.8897%2C107.5826,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0308,LODGE-00904,Four Points by Sheraton Bandung,hotel,-6.9013,107.6125,4.6,6543.0,high_review_confidence,high_review_confidence,1.0,False,0.0,False,parent_target,"Four Points by Sheraton Bandung -6.9013,107.6125",https://www.google.com/maps/search/?api=1&query=Four%20Points%20by%20Sheraton%20Bandung%20-6.9013%2C107.6125,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0132,LODGE-01445,GASBLOCK BRAGA,hotel,-6.9182,107.6096,4.4,595.0,high_review_confidence,high_review_confidence,0.8,False,0.0,False,parent_target,"GASBLOCK BRAGA -6.9182,107.6096",https://www.google.com/maps/search/?api=1&query=GASBLOCK%20BRAGA%20-6.9182%2C107.6096,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0329,LODGE-00906,GH Universal Hotel,hotel,-6.8506,107.5981,4.7,11824.0,high_review_confidence,high_review_confidence,1.0,False,0.0,False,parent_target,"GH Universal Hotel -6.8506,107.5981",https://www.google.com/maps/search/?api=1&query=GH%20Universal%20Hotel%20-6.8506%2C107.5981,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0166,LODGE-01250,Gandasari Hotel,hotel,-6.908,107.613,4.1,839.0,high_review_confidence,high_review_confidence,0.9,False,0.0,False,parent_target,"Gandasari Hotel -6.908,107.613",https://www.google.com/maps/search/?api=1&query=Gandasari%20Hotel%20-6.908%2C107.613,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0222,LODGE-00907,Geary Hotel,hotel,-6.9125,107.6033,4.5,1716.0,high_review_confidence,high_review_confidence,1.0,False,0.0,False,parent_target,"Geary Hotel -6.9125,107.6033",https://www.google.com/maps/search/?api=1&query=Geary%20Hotel%20-6.9125%2C107.6033,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0177,LODGE-00200,Geowisata Inn,hotel,-6.9175,107.5786,4.4,976.0,high_review_confidence,high_review_confidence,0.75,False,0.0,False,parent_target,"Geowisata Inn -6.9175,107.5786",https://www.google.com/maps/search/?api=1&query=Geowisata%20Inn%20-6.9175%2C107.5786,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
PHREV-20260605-0244,LODGE-01358,Ghotic Hotel,hotel,-6.9443,107.647,4.2,2264.0,high_review_confidence,high_review_confidence,0.85,False,0.0,False,parent_target,"Ghotic Hotel -6.9443,107.647",https://www.google.com/maps/search/?api=1&query=Ghotic%20Hotel%20-6.9443%2C107.647,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,,0,0,0,0,,missing_from_review_batch
