hotel_id,source_property_token,source_page_number,name,raw_type,property_segment,is_room_level_listing,is_apartment_listing,is_budget_chain_listing,latitude,longitude,coordinate_available,description,source_link,check_in_time,check_out_time,price_lowest,price_before_taxes_fees,price_display,hotel_class,hotel_class_label,overall_rating,reviews,location_rating,star_5_count,star_4_count,star_3_count,star_2_count,star_1_count,rating_distribution_total,positive_rating_ratio,neutral_rating_ratio,negative_rating_ratio,rating_sentiment_score,adjusted_rating_sentiment_score,rating_sentiment_label,review_confidence_label,review_count_p95,rating_sentiment_source,rating_sentiment_model_version,amenities,primary_image_url,image_count,nearby_places_count,review_breakdown_aspect_count,review_breakdown_positive,review_breakdown_negative,review_breakdown_neutral,review_breakdown_top_aspects,image_available,rating_available,price_available,amenities_available,description_available,source_link_available,checkin_checkout_available,hotel_class_available,reviews_breakdown_available,has_wifi,has_parking,has_pool,has_air_conditioning,has_restaurant,has_room_service,has_laundry,wheelchair_accessible,kid_friendly,pet_friendly,smoke_free,kitchen_available,data_quality_score,canonical_source,generated_at,rating_sentiment_prior_score,rating_sentiment_shrinkage_strength,adjusted_rating_sentiment_label
HOTEL-102,ChoInr2Liqik1pGXARoNL2cvMTFrNDV6cHhoeRAB,6,Villa Padmasana,hotel,villa,False,False,False,-6.8625666,107.5244074,True,,,,12,1914910,1582570,Rp 1.914.910,,,4.6,14,2.8,12,0,1,1,0,14,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.7857142857142857,0.6701,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHfuLWdyi_7PHcZOeKkXXHeip_3AOUigpSRFsJD1yNWh5soh8guvU6yWxoF9qZia-_kgl3WGOwoqFR1fuSxoKK0vokq1RKHSK0IipR9x-61O2h4D1JiLhaglbXMuOaE2J6UR-onKA=s10000,7,3,0,0,0,0,,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.58,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.504992Z,0.6377,50.0,Sangat Positif
HOTEL-103,ChoIxfKN9vrI98TQARoNL2cvMTF0d3c5M2ZzOBAB,6,Bumi Sarehat,hotel,hotel,False,False,False,-6.8460088,107.5450635,True,,,,,,,,,,,,3.0,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiOkOI0MPejYcZK2q4zY8jItMeE5qNo43Awjj5Yd-Jt7YnX_ekA0VV0pavhQuOhJwqaxd1RcXT4YRks_7-4tVmFWMB7mQF2c78inTr2AqRC2n8n23AZCGHmFH5ZCnJQ237H2NH=s10000,6,2,0,0,0,0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.505112Z,0.6377,50.0,Tidak Tersedia
HOTEL-104,ChoIqfGt5MvgidjUARoNL2cvMTFmMWs0ZG1nORAB,6,Padasuka Kost & Homestay,hotel,guest_house,False,False,False,-6.8759999,107.5251134,True,,,,,,,,,,4.3,106,2.6,63,26,9,0,8,106,0.839622641509434,0.08490566037735849,0.07547169811320754,0.7641509433962265,0.7236,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Wi-Fi, Free parking, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFSPpHd3SkEQG6NqFj_LQUm7l-FDutIakTJkLB63kpmRIzwIwXnqv9Ayg9xpGbkbGOf6N2WMlGUEw6tAsQmp8rGbA9kztf4b9qdQqlgowdjz_Yc8_WUM3DYlE5jgXk9UItSj92=s10000,9,3,0,0,0,0,,True,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0.58,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.505246Z,0.6377,50.0,Sangat Positif
HOTEL-105,ChkIl9yltdDTocMEGg0vZy8xMXdjN19tdmMwEAE,6,ALONICA guesthouse,hotel,guest_house,False,False,False,-6.8569713,107.5745009,True,,,,,,,,,,3.0,2,3.0,1,0,0,0,1,2,0.5,0.0,0.5,0.0,0.6132,Netral,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhXK4RjWYD-onQM1pSaeZzRU-0HEqY-6v9N93lz6iPYMq6-JLgLMTT1kGO7KHMf9EvTQbGR2ysnxV2cJUy2O8F7KDh7ycsJDvnbXmGs3i3JXaWFgFv314B1EtAMSg7Jq7kkUdD=s10000,9,2,0,0,0,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.505376Z,0.6377,50.0,Sangat Positif
HOTEL-106,ChkIw6ql_KGb6ZkVGg0vZy8xMWNsa3pnNGRxEAE,6,Sukaraja Guest House Bandung,hotel,guest_house,False,False,False,-6.8917943,107.5694466,True,,,13,11,,,,,,4.4,68,3.2,40,20,6,0,2,68,0.8823529411764706,0.08823529411764706,0.029411764705882353,0.8529411764705882,0.7617,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Accessible, Smoke-free property",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcv00fP2HSRi6NfLPx9ZLR_elNpEn4YwPZSzUt2ngjb-gyOfnWNsScu1MsKnn7gBEZVURQ2v4-W_jwMrhCh1bwFFuFP8h68MPJdzBAS1KsX6XdiyRdlCvSd5ArvCL8tif_3cC9=s10000,9,3,0,0,0,0,,True,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,0.64,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.505513Z,0.6377,50.0,Sangat Positif
HOTEL-107,ChkIiPv76OSgyOsrGg0vZy8xMWhiMnlqM3Y0EAE,6,WISMA KOMANDO2,hotel,hotel,False,False,False,-6.8738017,107.5612968,True,,,,,,,,,,4.7,83,2.9,68,11,2,1,1,83,0.9518072289156626,0.024096385542168676,0.024096385542168676,0.927710843373494,0.8187,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyAVTp2UzrKzUXkXYJVXBpQZ7eMdYri-d9MmC7JiKdR-xIetInQDY3avL2lMnKSDu1p2qLShyrPSDCZIp5--l2sBam4UwBrjldlweoRgE-v4i441yVeb1NHj_DLWpZ9N3NMTYO=s10000,9,3,0,0,0,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.505651Z,0.6377,50.0,Sangat Positif
HOTEL-108,ChoIzeKImNiohuCNARoNL2cvMTFkeW1uamJwNhAB,6,Grha Blue Sky,hotel,hotel,False,False,False,-6.8843554,107.5780626,True,Kamar penuh warna yang simpel dengan TV layar datar di hotel simpel yang menyediakan Wi-Fi.,https://www.reddoorz.com/en-id/hotel/indonesia/bandung/sukajadi/sukawarna/grha-blue-sky-shariah?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,14,12,138719,113610,Rp 138.719,,,3.9,183,4.0,108,24,14,3,34,183,0.7213114754098361,0.07650273224043716,0.20218579234972678,0.5191256830601093,0.5446,Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFz7x8aVYySTN-F2wLhy80IvJmQcLkVskT8xRrnQQiyVkEOLvpZf6eePidrd3xQwHQ4IwrLOnUrSJAmXaLJybWyYR_DpUrMtzWYCszIrZKL9C2zuRgyKVctFEFBcEIc9AUsapY=s10000,9,4,0,0,0,0,,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0.92,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.505792Z,0.6377,50.0,Positif
HOTEL-109,ChoI3rvAnbaWzMLkARoNL2cvMTFkXzd4Mmc4axAB,6,Kostel Syariah @House,hotel,guest_house,False,False,False,-6.8833958,107.5503171,True,,https://www.oyorooms.com/99085/,12,13,,,,2,Hotel bintang 2,4.2,185,3.1,112,32,25,5,11,185,0.7783783783783784,0.13513513513513514,0.08648648648648649,0.6918918918918919,0.6804,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHO62s_4RiSEgf8vG_2nkwImHE5b2iha8sV2Tv6bM60Ft9GyyiQLlgRd6fRrbvJPeYgpAxjl8vH3kIv2guCDja40JRN1LCY9ah8n2Z-XWeCnqzQ86xxZSxmtXlH7wcsdhRflXgf9w=s10000,9,3,0,0,0,0,,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.505928Z,0.6377,50.0,Sangat Positif
HOTEL-110,ChoI3LnVq4fB3tGGARoNL2cvMTFiNnA5cTVwdxAB,6,Cibogo 55,hotel,hotel,False,False,False,-6.8872943,107.5791675,True,,,,,,,,2,Hotel bintang 2,4.1,77,4.1,49,9,8,2,9,77,0.7532467532467533,0.1038961038961039,0.14285714285714285,0.6103896103896105,0.6211,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Full-service laundry",https://lh5.googleusercontent.com/proxy/pn8AuQePpXJn6Un-J75XLH5-5maycDLmxKGHWgRmbV9w0uOuiLleWWMANxwO3M8MLcQC1QcLxtBSSFGgOmLXCPzZNLo00VxDgpNeJTj71A_1m5XTtU6BNZplk0eChkcLrHfWhUpkMMyP8hSUVtlqm-PM9bg5JylBkeb0OlUF_Q=s10000,9,3,0,0,0,0,,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,0.62,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.506063Z,0.6377,50.0,Sangat Positif
HOTEL-111,ChoIpPLdmejp5bfJARoNL2cvMTF5bnR5c21nNhAB,6,Collection O 93344 Gateway Pasteur Apartement By Maestro,hotel,apartment,False,True,True,-6.88985,107.566288,True,,,,,,,,,,,,3.2,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,,https://images.trvl-media.com/lodging/101000000/100710000/100708700/100708691/019f66dd_z.jpg,9,3,0,0,0,0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.506179Z,0.6377,50.0,Tidak Tersedia
HOTEL-112,ChoIsbPa4NuT0IzzARoNL2cvMTFqMGswN21jbBAB,6,OYO 1859 Rancabali Residence,hotel,hotel,False,False,True,-6.8877875,107.5654405,True,Kamar berfurnitur minimalis dengan TV layar datar dan AC di hotel bujet simpel.,https://www.oyorooms.com/h/85033?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_KBB006&latitude=-6.88779&longitude=107.5654&locale=id,13.3,12.3,,,,2,Hotel bintang 2,4.3,91,3.1,57,18,8,1,7,91,0.8241758241758241,0.08791208791208792,0.08791208791208792,0.7362637362637362,0.7013,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFza9ukOZrHEGHeRA7ZctHpF-DovOCNRGajNi_vE00KHzVvmIWxxdwih0embsFfrVqtLBmld9mWJ1K1ZQLJ9CbsjQNPMpfglFtiHUampwOHvdEkQy9JPdqa3lgUpn931t6Qy1NT=s10000,9,4,0,0,0,0,,True,True,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.82,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.506320Z,0.6377,50.0,Sangat Positif
HOTEL-113,ChkI39nF_JOw-4QNGg0vZy8xMWg4MTBsZzh2EAE,6,OYO 1577 Onic Residence,hotel,hotel,False,False,True,-6.8837299,107.5772402,True,"Hotel bujet simpel yang dilengkapi kamar fungsional, serta lounge lobi minimalis dan Wi-Fi.",https://www.oyorooms.com/h/80748?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG090&latitude=-6.88373&longitude=107.5772&locale=id,13.3,12.3,,,,,,4.2,9,3.8,4,3,2,0,0,9,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.6591,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6T3UJnTYD0rm-8CNoPvd_U_0w6BiyK5HN8PD8NfWJjtaxbpJZ5uASXZAs9q5s7Bh0Ol2j58KKGzmbmQUvZ_efNqdb4xzhBpHya7d-bk9m75PjoHcJTlJ_PKdtarejl0istVIJaA=s10000,9,3,0,0,0,0,,True,True,False,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.78,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.506457Z,0.6377,50.0,Sangat Positif
HOTEL-114,ChoQgqDO0eKumsPHARoNL2cvMTFuYnp6anBtZBAC,6,Cozy Trendy Studio at Gateway Pasteur Apartment By Travelio - Studio Apartment,vacation rental,apartment,False,True,False,-6.889530182,107.5662918,True,,,14,12,569050,569050,Rp 569.050,,,,,,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,"Ber-AC, Jemputan bandara, Ranjang bayi, Elevator, Dapur, Kolam renang luar, Kompor, Bebas asap rokok, TV Kabel, Mesin cuci, Dapat diakses pengguna kursi roda, Parkir gratis",https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/236325814.jpg?k=8886146970ccc0acff6349cf3b01997cb35f51554c7c5f10d1bb1bc8838bf4ee&o=&a=1538557,9,0,0,0,0,0,,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,0.6,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.506575Z,0.6377,50.0,Tidak Tersedia
HOTEL-115,ChoIz82whZ6znsvuARoNL2cvMTFmNTRzbjI0axAB,7,OYO 3898 Sultan Premiere Ayuni Residence,hotel,hotel,False,False,True,-6.881313,107.5788895,True,,https://www.oyorooms.com/105236/,,,,,,2,Hotel bintang 2,4.4,8,4.3,5,1,2,0,0,8,0.75,0.25,0.0,0.75,0.6532,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAzqoL755YSYFOcoUC2X-Hir0lNTeqKw9_wv0IOdZCjA2wF8OQSJB0bCn2iS5a6d8MaQzC-PYIqL37R1m1Q8mM3L4UemWZnjhDY6ihk9vpbKFa9WcP78gyCcdpcVp3Rnpbwn0Q=s10000,9,3,0,0,0,0,,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.68,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.506710Z,0.6377,50.0,Sangat Positif
HOTEL-116,ChoIsuOOiJvWosfFARoNL2cvMTF5NDdzcDhyZhAB,7,OYO 93934 Apartemen Gateway Pasteur By Groom,hotel,apartment,False,True,True,-6.8893414,107.5632282,True,,https://www.oyorooms.com/239181/,,,,,,,,,,3.1,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFba31qk70GpJehagUNpa-oC81hekzaR0Ge1_oJ9LuSBjpxlwGWiy6-OV3ZJgnFfuMgBwZHQEMiWx2WepA0EgBDrUCH7iLefTWdAGAMXDwnNdK4WWo2U2k25mpB0lX7qG1P5pbq=s10000,9,3,0,0,0,0,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.506827Z,0.6377,50.0,Tidak Tersedia
HOTEL-117,ChoIi9P81LWPm722ARoNL2cvMTF2eDRmazVxaBAB,7,OYO 93922 Apartemen Gateway Pasteur By Sinta,hotel,apartment,False,True,True,-6.8890438,107.5633593,True,,https://www.oyorooms.com/h/239158?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG436&latitude=-6.88904&longitude=107.5634&locale=id,,,,,,,,,,3.1,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFv7TQmbhYv93kdq6Iv0Je37UmArJAhTGs-9VuUKHeUKw7PErqkKL03ePSqukCEKyc6kbnGV9Gy-gDeZCKHvRENkLoi0ROv16dAgTWpoAmC9DtEXl0rX6c3kE8CfpviTfZEMx_H=s10000,9,3,0,0,0,0,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.506942Z,0.6377,50.0,Tidak Tersedia
HOTEL-118,ChoIxcXamdmA8ZGeARoNL2cvMTF0NXNuN2cxaBAB,7,Ayre House-A House for Nice Family @Bandung,hotel,hotel,False,False,False,-6.8633468,107.5778586,True,,https://www.instagram.com/ayrehouse/,14,11,,,,,,5.0,3,3.1,3,0,0,0,0,3,1.0,0.0,0.0,1.0,0.6582,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Kitchen in some rooms, Smoke-free property",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEMJEWfUc2a5vjL8dKoKfdVh-An7JhdpDsObTNowM_LkdcSEcoshboa0hkETaW2X6169QZz2WF5Uf7JEPDGvF1S3gJzUVCQIbj6XsfEHw-cb3dw1NqkEUA5tHHNBd2Uc8uSz3kchw=s10000,7,2,0,0,0,0,,True,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,True,True,0.7,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.507083Z,0.6377,50.0,Sangat Positif
HOTEL-119,ChoI4d7_sZyj2Ij7ARoNL2cvMTFqMjJ3cDFyeRAB,7,OYO 2442 Windrisari Homestay,hotel,guest_house,False,False,True,-6.8588681,107.5777343,True,,https://www.oyorooms.com/h/90704?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_JPA002&latitude=-5.88044&longitude=110.4371&locale=id,,,,,,,,4.0,5,3.1,3,1,0,0,1,5,0.8,0.0,0.2,0.6000000000000001,0.6343,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFY756zMv-8rELxuI-taSGBUZaGC7XSVOvVJlx1a40gjaGmifmGKpCkggZ1gSvGWShFe-zqFv1tuJp2qLBKFRfmAgDw7NFX2auQJPpJQcKUBx810HKTGG-2ElF8BQ1tJgmPM6U=s10000,9,2,0,0,0,0,,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.507217Z,0.6377,50.0,Sangat Positif
HOTEL-120,ChkIs7m4vu6L1tYDGg0vZy8xMWI1enp0emtkEAE,7,Pondok Ayuni,hotel,hotel,False,False,False,-6.8814267,107.5788069,True,,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sukajadi/sarijadi/reddoorz-near-setrasari-mall?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,13,13,,,,2,Hotel bintang 2,4.0,165,4.4,78,39,31,9,8,165,0.7090909090909091,0.18787878787878787,0.10303030303030303,0.6060606060606061,0.6134,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Air conditioning, Room service, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAXhIIWwMKVUQT2H5Ce5_e4vYqU9pcmIdiVUKhTjp_z_8tMLdIy1Gva0df71o7LQ8gu44D7v4hSoMHYPd-vfg2pRiWIVIckBxC3IXeSdQCUHJxWn0TdjQfzVkHcs1BcaToIycS=s10000,9,3,0,0,0,0,,True,True,False,True,False,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False,0.74,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.507368Z,0.6377,50.0,Sangat Positif
HOTEL-121,ChkIr7Xc_uPoqMxmGg0vZy8xMWdtYnBmZ3Z0EAE,7,Guest House Jabu Rosmina,hotel,guest_house,False,False,False,-6.8658788,107.5383544,True,,,,,,,,,,4.1,40,3.3,26,4,3,2,5,40,0.75,0.075,0.175,0.575,0.6098,Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpAuAw8IozX5NVFlixu72XJuqKgELmKgN5LHYeoB00Ryowugu8oA9iULHSD8cV0e6S3nIqjw57fh1DYRbaKySFF04PM23DOkMS4xW9mIwotpnrFxzUVdbdolCzfR0QnANUnz8B=s10000,5,3,0,0,0,0,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.58,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.507511Z,0.6377,50.0,Sangat Positif
HOTEL-122,ChoIhZmPpc7K0N6iARoNL2cvMTFnNjhfczQ1dBAB,7,Homestay,hotel,guest_house,False,False,False,-6.8560156,107.5669553,True,,,,,,,,,,5.0,1,2.9,1,0,0,0,0,1,1.0,0.0,0.0,1.0,0.6448,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqaOcPdwXQ7OCZegZeXTVxnAU1_YD7RnmePX56PR4BjzVuympYr-YLwIrsD297ElfqakxDJ7IM9F4Bq7ddl159iPX398agfFIHmD6K6NQrkpvVUI0LUVtNIf3DXOnUozOiIsE4=s10000,6,2,0,0,0,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.507642Z,0.6377,50.0,Sangat Positif
HOTEL-123,ChkI3IDjwdnFl8YeGg0vZy8xMWYyNHd6dHo2EAE,7,evano house,hotel,hotel,False,False,False,-6.8575216,107.5730259,True,,,,,,,,,,4.7,35,3.0,28,5,2,0,0,35,0.9428571428571428,0.05714285714285714,0.0,0.9428571428571428,0.7634,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-NznvA2LJ-CUzt7mN2CuqHNizk7wuzDD6yirIVFoEoL8rsL0BP3pcqfvIgGgIzB78DyStxhHIAzDqAhfZxGM3CQi2oaOkK9q7uvb4vMOFUreWm56DgAsCfSM_CUyJqpex9tQMnA=s10000,9,2,0,0,0,0,,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,0.58,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.507776Z,0.6377,50.0,Sangat Positif
HOTEL-124,ChcI-qWMr_yAsbE7GgsvZy8xdGQxMDFyMxAB,7,Rancho Topaz,hotel,hotel,False,False,False,-6.8631253,107.5633297,True,,http://ranchotopaz.blogspot.com/,,,,,,2,Hotel bintang 2,4.1,116,2.9,60,24,20,5,7,116,0.7241379310344828,0.1724137931034483,0.10344827586206896,0.6206896551724138,0.6258,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free breakfast, Free Wi-Fi, Free parking, Restaurant",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYHcOJqCMNpmIZGTJsDIFvviJF-KzWYCyOdBJKfnduvQDxtQCOT4KZrwV8C5Xad9kiSDnDrsAJyS7Yj_zhvIGW7w13uBlb2RfP8iBlpkk_edJ4MDPdpC_UTxg2FTrQVQsT8KJH=s10000,9,3,0,0,0,0,,True,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,0.68,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.507915Z,0.6377,50.0,Sangat Positif
HOTEL-125,ChkIwdnIlsv3n5YrGg0vZy8xMWoxbTE2MHM4EAE,7,OYO 2728 Sinulingga Residence,hotel,hotel,False,False,True,-6.8881399,107.5778059,True,Kamar mungil berfurnitur minimalis dengan TV layar datar di hotel bujet simpel yang dilengkapi Wi-Fi.,https://www.oyorooms.com/h/93936?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG157&latitude=-6.88814&longitude=107.5778&locale=id,14,12,,,,,,3.2,56,3.7,23,4,4,9,16,56,0.48214285714285715,0.07142857142857142,0.44642857142857145,0.0357142857142857,0.3197,Netral,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXQHSbN9jseSAi2ob0yhmoCK2mz6CaXOYvnFwcjJ9_SHPuu1svTu6Vnq3HaKH4jr857R-fPWZpTNOifgLD0dPJGW6y7MOi5dODuC_8FVB_HFJYonXTo6d8dQ8dzIvrsbs2CGSv=s10000,9,4,0,0,0,0,,True,True,False,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.78,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.508053Z,0.6377,50.0,Positif
HOTEL-126,ChoImNizgayK69qsARoNL2cvMTFmcV92aHYzMBAB,7,OYO 2609 Black Dots,hotel,hotel,False,False,True,-6.8769886,107.566889,True,Kamar minimalis berdekorasi minimalis di hotel bujet simpel yang menawarkan Wi-Fi.,https://www.oyorooms.com/h/93128?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_KBB011&latitude=-6.87697&longitude=107.5669&locale=id,14,,,,,,,4.3,21,3.1,16,0,3,0,2,21,0.7619047619047619,0.14285714285714285,0.09523809523809523,0.6666666666666666,0.6463,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjLwFAM01y62pmubTmuLZUkOd766tHlUsOyYo6MwQh6P7RtXGN0K8LrPYoN9Jiuqs75Y-JiCDSuHAbuGn5YoupDeMNc4ppxm8h5RturKMNr0tpvB8Caf9U_aviW74R0TN7kgkTsw=s10000,9,3,0,0,0,0,,True,True,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0.72,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.508193Z,0.6377,50.0,Sangat Positif
