penginapan_id,primary_name,scrape_name,match_method,match_confidence,distance_km,primary_property_type,scrape_type,primary_priority_before,primary_price_before,scrape_price_lowest,scrape_price_display,primary_rating_before,primary_reviews_before,scrape_overall_rating,scrape_reviews,fillable_price,fillable_rating_reviews,query,source_file,page_number,property_token,link,price_sources,hotel_class,check_in_time,check_out_time,primary_image_url,amenities
LODGE-00913,Grand Hotel Preanger,Grand Hotel Preanger,exact_normalized_name,safe_apply_candidate,0.003336,hotel,hotel,P2_sentiment_missing,579606.0,654492.0,Rp 654.492,4.5,7805.0,4.5,7805.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,4,ChgIm-6b7drgg-4dGgwvZy8xMm1iM3l0cjIQAQ,https://grandhotelpreanger.com/,,Hotel bintang 4,14.00,12.00,,Free breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Spa; Bar; Restaurant; Room service; Kitchen in some rooms; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly
LODGE-00961,Mogens Guest House,Mogens Guest House,exact_normalized_name,safe_apply_candidate,0.005652,guest_house,hotel,OK_complete_enough,342246.0,349981.0,Rp 349.981,4.6,699.0,4.6,700.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,4,ChkIloHE9OG8s88cGg0vZy8xMWM2enE1bHhwEAE,https://sites.google.com/view/mogensguesthouse/,,Hotel bintang 3,14.00,12.00,,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Room service; Kid-friendly
LODGE-00904,Four Points by Sheraton Bandung,Four Points by Sheraton Bandung,exact_normalized_name,safe_apply_candidate,0.004791,hotel,hotel,OK_complete_enough,2017221.0,1419855.0,Rp 1.419.855,4.6,6543.0,4.6,6550.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,4,ChoI6s3H6fHEqJPFARoNL2cvMTFjamdoMDNfNxAB,https://www.marriott.com/en-us/hotels/bdofp-four-points-bandung/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,Hotel bintang 4,14.00,12.00,,Breakfast ($); Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Bar; Restaurant; Room service; Airport shuttle; Accessible; Business center; Kid-friendly
LODGE-00911,Grand Cordela Hotel Bandung,Grand Cordela Hotel Bandung,exact_normalized_name,safe_apply_candidate,0.003171,hotel,hotel,OK_complete_enough,602640.0,602640.0,Rp 602.640,4.5,6969.0,4.5,6981.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,4,ChoIl8zzw8b2t_qGARoNL2cvMTFieGR4eGRsbhAB,https://reservation.omegahotelmanagement.com/offers?hotel=GCHB&checkin=2026-05-15&checkout=2026-05-16&adults=2&children=0&promocode,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly
LODGE-01074,VIO Hotel Westhoff,VIO Hotel Westhoff,exact_normalized_name,safe_apply_candidate,0.00337,hotel,hotel,OK_complete_enough,250600.0,268248.0,Rp 268.248,4.3,1476.0,4.3,1482.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,4,ChkI_r7mw-fUs8sHGg0vZy8xMWI2cHp5NXE1EAE,https://viohotel.com/vio-westhoff/,,Hotel bintang 2,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Full-service laundry; Kid-friendly
LODGE-01090,de Braga by ARTOTEL,de Braga by ARTOTEL,exact_normalized_name,safe_apply_candidate,0.005583,hotel,hotel,OK_complete_enough,769650.0,826088.0,Rp 826.088,4.6,3850.0,4.6,3867.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,4,ChoIspSIgK6Q3qyIARoNL2cvMTFmNmZfNWJiNhAB,https://artotelwanderlust.com/hotel/de-braga-bandung-by-artotel/g/Bandung-en.html?checkIn=2024-03-15&checkOut=2024-03-16&id=MA07100281-MA2201000001&encodeId=TUEyMjAxMDAwMDAx,,Hotel bintang 4,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly
LODGE-01079,Vio Hotel Cihampelas,Vio Hotel Cihampelas,exact_normalized_name,safe_apply_candidate,0.007432,hotel,hotel,OK_complete_enough,239617.0,266483.0,Rp 266.483,4.2,2044.0,4.2,2055.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,4,ChkIqYeArZGBid9rGg0vZy8xMWI1XzAzcTJfEAE,https://viohotel.com/vio-cihampelas/,,Hotel bintang 2,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Full-service laundry; Kid-friendly
LODGE-01360,Green Batara Hotel,Green Batara Hotel,exact_normalized_name,safe_apply_candidate,0.004827,hotel,hotel,P3_source_link_missing,205431.0,231838.0,Rp 231.838,4.1,2402.0,4.1,2403.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,4,ChoIybqhyKSg6MWNARoNL2cvMTFjbV9ndF84dBAB,,,Hotel bintang 3,14.00,,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Full-service laundry; Kid-friendly
LODGE-00133,butternut tree townhomes,Butternut Tree Townhomes,exact_normalized_name,needs_review_candidate,0.67091,hotel,vacation rental,P3_source_link_missing,877534.0,875808.0,Rp 875.808,4.4,158.0,4.45,8.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,4,ChoQy5Drj4q1tIbgARoNL2cvMTF4ZnQ2c2hjbhAC,https://www.bluepillow.com/search/62de896ede4e4eebed12e427?dest=ago&cat=Vacation+rental+(other)&lat=-6.87445&lng=107.56989&language=en,Bluepillow.com,,,,,Ber-AC; Dapur; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis
LODGE-01245,De Batara Hotel,De Batara Hotel,exact_normalized_name,safe_apply_candidate,0.004085,hotel,hotel,P3_source_link_missing,223576.0,244643.0,Rp 244.643,4.1,3106.0,4.1,3107.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,5,ChgIvsap4-L087taGgwvZy8xMnZzc2dzeGQQAQ,,,Hotel bintang 3,14.00,12.00,,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Accessible; Kid-friendly
LODGE-01200,Urbanview Hotel Newton Riau Bandung,Urbanview Hotel Newton Riau Bandung,exact_normalized_name,safe_apply_candidate,0.003711,hotel,hotel,OK_complete_enough,292576.0,353641.0,Rp 353.641,4.1,2184.0,4.1,2188.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,5,ChgIk_7O85bvoqwpGgwvZy8xMmo0eGgxdDAQAQ,https://www.reddoorz.com/id-id/hotel/bandung/riau/urbanview-hotel-newton-riau-bandung?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,Hotel bintang 3,14.00,,,Breakfast; Free Wi-Fi; Free parking; Pool; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-01032,Sans Hotel Alexander Bandung,Sans Hotel Alexander Bandung,exact_normalized_name,safe_apply_candidate,0.005601,hotel,hotel,OK_complete_enough,262665.0,320458.0,Rp 320.458,4.3,431.0,4.3,434.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,5,ChkIvcy49bWVhIdIGg0vZy8xMXJwajltX2xmEAE,https://www.sanshotels.com/id-id/hotel/indonesia/bandung/pasir-kaliki/pasir-kaliki/sans-hotel-alexander-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,Hotel bintang 3,14.00,12.00,,Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Full-service laundry
LODGE-01155,Nindya Biodistrict Hotel,Nindya Biodistrict Hotel,exact_normalized_name,safe_apply_candidate,0.002421,hotel,hotel,OK_complete_enough,110073.0,150040.0,Rp 150.040,4.6,460.0,4.6,465.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,5,ChkIhP6dko-qsfTQARoML2cvMXB6dDYwYjYxEAE,http://nindyabiodistrict.com/,,Hotel bintang 2,,,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry
LODGE-00884,Cherry Homes Hotel & Residence,Cherry Homes Hotel & Residence,exact_normalized_name,safe_apply_candidate,0.004161,hotel,hotel,P2_sentiment_missing,203198.0,215624.0,Rp 215.624,4.2,1624.0,4.2,1626.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,5,ChgI9YHgycv07_2_ARoLL2cvMXRkM3RzdzIQAQ,http://www.cherry-homes.net/,,Hotel bintang 2,14.30,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Kitchen in some rooms; Airport shuttle; Full-service laundry; Kid-friendly; Smoke-free property
LODGE-00942,Hotel Yehezkiel Surapati Mitra RedDoorz,Hotel Yehezkiel Surapati Mitra RedDoorz,exact_normalized_name,safe_apply_candidate,0.005062,hotel,hotel,OK_complete_enough,174678.0,223423.0,Rp 223.423,4.2,1549.0,4.2,1552.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,5,ChgI_-X-n-_PipjEARoLL2cvMXRnNWZkZGwQAQ,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/cibeunying-kaler/sukaluyu/hotel-yehezkiel-surapati?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,Hotel bintang 2,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Kid-friendly; Smoke-free property
LODGE-00949,Kimaya Braga Bandung by HARRIS,Kimaya Braga Bandung by HARRIS,exact_normalized_name,safe_apply_candidate,0.003456,hotel,hotel,OK_complete_enough,607050.0,692550.0,Rp 692.550,4.5,6729.0,4.5,6755.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,5,ChkIs6TA_7CVjKa9ARoML2cvMXE2Y2I5bXQ1EAE,https://www.discoverasr.com/en/others/indonesia/kimaya-braga-bandung-by-harris?utm_source=google&utm_medium=gmb&utm_campaign=-google-gmb-alwayson-20220101-all-en-id-id-KYBB--&utm_content=--,,Hotel bintang 4,14.00,12.00,,Free breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Spa; Bar; Restaurant; Room service; Kitchen; Full-service laundry; Accessible; Business center; Kid-friendly
LODGE-01222,Ardan Hotel,Ardan Hotel,exact_normalized_name,safe_apply_candidate,0.000851,hotel,hotel,P3_source_link_missing,375356.0,364980.0,Rp 364.980,4.4,1431.0,4.4,1430.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,5,ChoI9ZPuytjr45u_ARoNL2cvMTFidjV0dGpkcxAB,,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly
LODGE-01223,Asoka Hotel Bandung,Asoka Hotel Bandung,exact_normalized_name,safe_apply_candidate,0.00398,hotel,hotel,P3_source_link_missing,185661.0,210975.0,Rp 210.975,4.3,417.0,4.3,417.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,6,ChoInO-FtorB8PL0ARoNL2cvMTFiYngwMDc4bhAB,,,Hotel bintang 3,14.00,12.00,,Wi-Fi; Free parking; Air conditioning; Kid-friendly
LODGE-01065,Urbanview Hotel Grand Malabar Bandung,Urbanview Hotel Grand Malabar Bandung,exact_normalized_name,safe_apply_candidate,0.004342,hotel,hotel,OK_complete_enough,231334.0,281497.0,Rp 281.497,4.1,344.0,4.1,346.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,6,ChkI273F7Z3R94t0Gg0vZy8xMWI2M2ZwYzZ2EAE,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/lengkong/malabar/urbanview-hotel-grand-malabar-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,Hotel bintang 3,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Room service; Full-service laundry; Kid-friendly; Smoke-free property
LODGE-01205,Vio Hotel Surapati,Vio Hotel Surapati,exact_normalized_name,safe_apply_candidate,0.008183,hotel,hotel,OK_complete_enough,289425.0,307073.0,Rp 307.073,4.4,1757.0,4.4,1728.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,6,ChkI4bH1_8qk0bzFARoML2cvMTJoemhfeXNxEAE,https://viohotel.com/vio-surapati,,Hotel bintang 2,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-00941,Hotel Sebelas @ Jalan Palasari Mitra RedDoorz,Hotel Sebelas @ Jalan Palasari Mitra RedDoorz,exact_normalized_name,safe_apply_candidate,0.004106,hotel,hotel,OK_complete_enough,98113.0,150990.0,Rp 150.990,3.9,184.0,3.9,184.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,6,ChoIxvDSs-rQgoPMARoNL2cvMTFiN2xjcWg3cxAB,https://www.reddoorz.com/id-id/hotel/bandung/lengkong/hotel-sebelas-jalan-palasari-redpartner?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,Hotel bintang 3,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly
LODGE-01275,Ivory Hotel Bandung,Ivory Hotel Bandung,exact_normalized_name,safe_apply_candidate,0.002863,hotel,hotel,P3_source_link_missing,460004.0,510590.0,Rp 510.590,4.6,2532.0,4.6,2540.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,6,ChoIq5Dyl_jkzrbiARoNL2cvMTFiNmdsNzkwchAB,,,Hotel bintang 3,14.00,12.00,,Breakfast; Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-01357,G10 Guest House,G10 Guest House,exact_normalized_name,safe_apply_candidate,0.003177,guest_house,hotel,P3_source_link_missing,174114.0,240786.0,Rp 240.786,4.6,121.0,4.6,120.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,7,ChoIu6a5nYuqyv-yARoNL2cvMTFjMXhobnJiNRAB,,,,,,,Free Wi-Fi; Free parking; Air conditioning; Pet-friendly
LODGE-01465,Mr A Hotel,Mr A Hotel,exact_normalized_name,safe_apply_candidate,0.004187,hotel,hotel,P1_price_missing,,,,4.5,86.0,4.5,85.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,7,ChkI2IKBgLumjN5LGg0vZy8xMWs1NDRic201EAE,http://www.mrahotel.co.id/,,,,,,Free Wi-Fi; Parking; Air conditioning; Restaurant
LODGE-01039,Serela Riau Hotel,Serela Riau Hotel,exact_normalized_name,safe_apply_candidate,0.00367,hotel,hotel,OK_complete_enough,275623.0,256547.0,Rp 256.547,4.0,3050.0,4.0,3059.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,7,ChcIhsmFm87TwvxsGgsvZy8xdGYycDBsYxAB,https://booking.kagumhotels.com/offers?hotel=SRLR,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly
LODGE-01087,Zodiak - Taurus,Zodiak - Taurus,exact_normalized_name,safe_apply_candidate,0.004312,hotel,hotel,P2_sentiment_missing,223601.0,239331.0,Rp 239.331,4.0,1796.0,4.0,1799.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,7,ChkIjs2Wp-Wft5HkARoML2cvMTF4YjVwZGtnEAE,https://kagum-hotel.com/hotel/zodiakpaskal?community_code=kagumhotel&checkin=2024-11-01&checkout=2024-11-02&adult=1&child=0&infant=0,,Hotel bintang 2,15.00,12.00,,Free breakfast; Free Wi-Fi; Free parking; Air conditioning; Kid-friendly
LODGE-01054,The Papandayan,The Papandayan,exact_normalized_name,safe_apply_candidate,0.006863,hotel,hotel,OK_complete_enough,1012647.0,1151016.0,Rp 1.151.016,4.7,10310.0,4.7,10340.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,7,ChcIrbKMsezv_vZ_GgsvZy8xdGZwbTM4eBAB,http://www.thepapandayan.com/,,Hotel bintang 5,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Hot tub; Air conditioning; Fitness center; Spa; Bar; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly
LODGE-01071,Urbanview MJ House Syariah Bandung,Urbanview MJ House Syariah Bandung,exact_normalized_name,safe_apply_candidate,0.002851,hotel,hotel,OK_complete_enough,142715.0,197091.0,Rp 197.091,4.9,42.0,4.9,43.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,7,ChoI3qObv6G9z4XmARoNL2cvMTF3d3Fud3NzMRAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/rancasari/manjahlega/urbanview-mj-house-syariah-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-00908,Gino Feruci Braga Hotel,Gino Feruci Braga Hotel,exact_normalized_name,safe_apply_candidate,0.004404,hotel,hotel,P2_sentiment_missing,678699.0,678699.0,Rp 678.699,4.3,6214.0,4.3,6126.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,7,ChkIv5277u-kvf3IARoML2cvMTF4YjdocHJ5EAE,https://booking.kagumhotels.com/offers?hotel=GFBR,,Hotel bintang 4,15.00,12.00,,Breakfast; Free Wi-Fi; Parking; Outdoor pool; Air conditioning; Spa; Bar; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly
LODGE-01397,Selaras Guest House & Restaurant,Selaras Guest House & Restaurant,exact_normalized_name,safe_apply_candidate,0.006335,guest_house,hotel,P1_price_missing,,379313.0,Rp 379.313,4.6,1180.0,4.6,1181.0,True,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,7,ChgIlIPchaOmvtBRGgwvZy8xMXg5YnRkenQQAQ,https://www.instagram.com/selarasghr/,,Hotel bintang 2,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-01081,Vio Hotel Veteran,Vio Hotel Veteran,exact_normalized_name,safe_apply_candidate,0.005909,hotel,hotel,OK_complete_enough,268248.0,275307.0,Rp 275.307,4.3,1669.0,4.3,1684.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,7,ChkIiaaC7sHj4vY9Gg0vZy8xMWJid19fZmo5EAE,https://viohotel.com/vio-veteran,,Hotel bintang 2,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Kid-friendly
LODGE-00877,Bobobox Pods Alun Alun,Bobobox Pods Alun Alun,exact_normalized_name,safe_apply_candidate,0.005541,hotel,hotel,OK_complete_enough,159416.0,220369.0,Rp 220.369,4.7,1243.0,4.7,1249.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,7,ChoI6cvN_bDMjcvXARoNL2cvMTFqM3J4MzJoZBAB,https://bobobox.com/bobopod/jawa-barat/bobopod-alun-alun-bandung-1007/,,Hotel bintang 3,14.00,12.00,,Free Wi-Fi; Parking; Air conditioning
LODGE-01064,Urbanview Hotel Bartu Moh Toha Bandung by RedDoorz,Urbanview Hotel Bartu Moh Toha Bandung by RedDoorz,exact_normalized_name,safe_apply_candidate,0.007105,hotel,hotel,OK_complete_enough,137969.0,204759.0,Rp 204.759,3.7,33.0,3.8,34.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,7,ChoI06H8pPbS0LbFARoNL2cvMTF5Mm41ZDB0NhAB,https://www.reddoorz.com/en-id/hotel/indonesia/bandung/regol/cigereleng/urbanview-hotel-bartu-moh-toha-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-00869,Bali World Hotel,Bali World Hotel,exact_normalized_name,safe_apply_candidate,0.005486,hotel,hotel,OK_complete_enough,306176.0,344448.0,Rp 344.448,4.2,3821.0,4.2,3826.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,8,ChkIxOGp0vDFjco1Gg0vZy8xMWI2YnNzNWx2EAE,http://www.baliworldhotel.com/,,Hotel bintang 3,14.00,12.00,,Free breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Restaurant; Room service; Full-service laundry; Accessible; Business center; Kid-friendly
LODGE-01073,V Hotel & Residence,V Hotel & Residence,exact_normalized_name,safe_apply_candidate,0.002717,hotel,hotel,OK_complete_enough,304144.0,413088.0,Rp 413.088,4.6,7748.0,4.6,7774.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,8,ChgIo5_Hg6au1sZCGgwvZy8xaGhoaDlibTIQAQ,http://www.vhotelresidence.com/,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly
LODGE-00933,Hotel Grand Tebu,Hotel Grand Tebu,exact_normalized_name,safe_apply_candidate,0.002237,hotel,hotel,OK_complete_enough,621408.0,607904.0,Rp 607.904,4.5,5385.0,4.5,5408.0,False,False,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,8,ChkIwIGq4tTssv1SGg0vZy8xMWNuYjM2eGtoEAE,http://www.grandtebuhotels.com/,,Hotel bintang 4,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly
