penginapan_id,name,property_type_final_after_p3,latitude,longitude,region_validation_label,price_lowest,price_display,overall_rating,reviews,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_sentiment_label,amenities,primary_image_url,link,data_quality_score,primary_dedupe_status,primary_dedupe_merged_from_ids,data_focus_manual_decision,data_focus_manual_note,data_focus_merge_target_id,completion_priority_order,completion_priority_data_focus,completion_flags_data_focus,completion_route_data_focus,completion_score_data_focus,review_completion_rating_reviews_filled,review_completion_sentiment_filled,review_completion_price_candidate_available,review_completion_note,google_hotels_price_apply_status,google_hotels_price_apply_note,google_hotels_price_source_query,google_hotels_price_source_file,google_hotels_price_property_token
LODGE-01342,Bandung City Center,hotel,-6.9129,107.6048,bandung_raya_valid,,,4.3,196.0,0,,Belum tersedia,Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/93/01/be/the-sunerra-bandung-city.jpg?w=2100&h=1200&s=1,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/otto-iskandardinata/braga/reddoorz-premium-bandung-city-center?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0.85,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01388,Penginapan Rio Anakku Syariah Banjaran Mitra RedDoorz,hotel,-7.0136,107.6085,bandung_raya_valid,,,3.7,126.0,19,0.5166002905988288,Positif,Parkir gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZjIGo5gYx4W81ATnVZ5Vw1WjMhlbIIbCO4xvcfq7ambO-NDZp8qvrABe_BzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGo49Qn31picUB_gp5tpRuYsVYYR3OjYxZS_9QYFHyI2ZvSZc32-u6_4ZF8Ta2mQFLPhe20Exy-joqKVPIUi__8258bCSdVhIstZUofC3RXJ_FD1jHhuMe-I8Z-0gYBVv8Byh82_h38xcP9KbwlDq7gM,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D22110840%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.85,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,,,,,,
LODGE-01392,RedDoorz Plus @ Point Phila Cihampelas,hotel,-6.9061,107.6047,bandung_raya_valid,,,4.3,80.0,16,0.5792546303214555,Positif,Free Wi-Fi; Free parking; Air conditioning,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_wBKhropkb0rcNyyDO5i_vQplXupKgqGsmqAcLIEc3ijyXihgOfyjXQZJZOwaWoqB7aeEm8Jb6p_xmhBvnAOv1g9fuSLupRqDWLILQhx5bt9q_-mAmjcjPpDPehxCrcnP_qPnUA=s10000,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/wastukencana/cihampelas/reddoorz-plus-wastu-kencana-2?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0.85,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,,,,,,
LODGE-01336,Airy Cicendo Otten 6 Bandung,hotel,-6.9029,107.6008,bandung_raya_valid,,,4.5,50.0,15,0.6434490645754428,Positif,Free Wi-Fi; Parking; Air conditioning; Restaurant; Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXmU_6X4oBDxw0AC7QlflMNjGt64y4Oof-eF9ZXJdtlXCOHOWa59sh8BtMlgxzsQjMX5H8INptTohmB8vUW6jVxzHDqwzEzfZh-hPPjGmraj_vBdJ8jC2TeW0G_026nt3BRWik=s10000,https://gueststayid.cfd/airy-cicendo-otten-jtjogw,0.85,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,,,,,,
LODGE-01385,OYO 1444 Patradissa Stasiun Bandung Hotel,hotel,-6.9113,107.6018,bandung_raya_valid,,,3.1,48.0,19,0.4063485442893584,Netral,Free Wi-Fi; Free parking; Air conditioning,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGR-ciao7PyOoq69K3zVFJR6SnzOXNlSnEqwZizx7th2GKdd2An7bOzpKHqGty7eJHAdAmKs9tHLhxrtNRaxndzJ0mVnuxxJI7w8ViLncLOy440ryAN_udjfc19xiIkQMuAB5c=s10000,https://www.oyorooms.com/h/79147?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG082&latitude=-6.91137&longitude=107.6016&locale=id,0.85,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,,,,,,
LODGE-00140,Cimindi Residence,hotel,-6.8982606,107.5614139,bandung_raya_valid,,,3.8,387.0,16,0.491584,Positif,"Free Wi-Fi, Free parking, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9t4bWyHrCFOObS694aU-kzWmSmDkANp-o7dvRWPEeLXvmHMfF_rcNPdQFfu_0No9rJ9tD4P7I29B6GzHOq6YQDbyNU2pAQZ13yxlwQwTZU8g0-MHMNyWhX0w9Zlog39c2Alt0=s10000,https://www.oyorooms.com/id/101591/,0.82,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,True,False,sentiment diisi dari review valid dan model lokal,,,,,
LODGE-01445,GASBLOCK BRAGA,hotel,-6.9182,107.6096,bandung_raya_valid,,,4.4,595.0,0,,Belum tersedia,Free breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcgZo5-KGhk3GFT33IrR0MgsACLMcq8ozWUvIrMYtWWTA3BLtlkR54_mqsrn1KYPR4V3iBlGUCG7ueSbYLG2di_GazXlkagnFuyBlPw0wwcW90BZipgUNNSZRQQYiQ_8RDEGOL=s10000,http://www.gasblockbraga.com/,0.8,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01467,OYO Life 3143 Blessing Bed And Breakfast,hotel,-6.8931,107.6046,bandung_raya_valid,,,4.0,184.0,0,,Belum tersedia,Breakfast; Pet-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGF2pcZmHgd9bR3IP9pf4uAFx7OT3XSZsY1FqbRry1Wylk9xB9sVb90JzDM5C-NswrWvZS2_iI-8yJXULKea-QQ1SESyfVm_4999VwTvcp9ZuBCUQ91xsg4WMFbk__O0coQ4yU-PQ=s10000,https://www.oyorooms.com/h/98043?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG172&latitude=-6.89301&longitude=107.6047&locale=id,0.8,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01508,Wisma Wanita,hotel,-6.9072,107.6226,bandung_raya_valid,,,4.1,155.0,0,,Belum tersedia,Wi-Fi; Free parking,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1tWi1FLZTrwAegG3nSAufGN3Q4W0NSOfdJ0WzNMAJrTmaVFwGYAtswCdGD244ASQ6Cv-FyWYSm8-A7-Asyz8PA5-3owu42A3DzWjsiKD1PxXMRl22Mro6-Vate7Zu24Qfxwni=s10000,https://yayasangedungwanita.wordpress.com/2013/03/18/wisma-wanita-bandung/,0.8,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01507,Wisma Gasibu,hotel,-6.8975,107.6209,bandung_raya_valid,,,4.3,140.0,15,0.6689803745858307,Positif,Wi-Fi; Free parking; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEr2cZmecd7x_BMjFUDjIXxk9qliuCroWr7yvKNHZOpVV8bIfmqgeXGgnuoEIQAsIvEbOv-d284O-lbgWrmJr0medUsBANmSaFXvYNRLdlpkx6Xa6fFskTbXGQ7_T9bMruiTRl-=s10000,http://wismagasibu.blogspot.com/,0.8,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,,,,,,
LODGE-00577,RedDoorz Syariah near Tugu Pandanwangi Cianjur,hotel,-6.8288,107.1163,bandung_raya_valid,,,3.55,128.0,19,0.3953471639451612,Netral,Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZqN_tuBkv73ViPDu4VrtF1hrR8iPuDqqDnU7sH4unioWANl9hr57OL1HoOTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGo49Qn31picUB_gp5tpRuYsVYYR3OjYxZS_9QYFHyI2ZvSZc32-u6_4ZF8Ta2mQJKPpOz0wz4ejoqKVPaGSR_8258bCSdVtXsdZtpaq2e3JwFC1rHhuMe-I8Z-0gYBVv8JfapLxiU-y631_hHnOwe10,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D21273377%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.8,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,,,,,,
LODGE-01471,RedDoorz @ Lombok,hotel,-6.9098,107.6186,bandung_raya_valid,,,3.8,94.0,16,0.6462554574206395,Positif,Wi-Fi; Parking; Air conditioning; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlfEbVvlpF3S-RKHmBUWBKeN-3sAAPSJsv4swgWhHWyAVcvQSswpwP23fPJseafzwwgmxnZX6_mIHQNlBmoAbTHid1QFeCVJ40Wbc04OXM0j2vIHfY8sUvBnj8xM1YmobASpSdKA=s10000,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sumur-bandung/sumbawa/reddoorz-lombok?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0.8,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,,,,,,
LODGE-01465,Mr A Hotel,hotel,-6.896,107.6159,bandung_raya_valid,,,4.5,86.0,24,0.5965160983302342,Positif,Free Wi-Fi; Parking; Air conditioning; Restaurant,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPaQBnxnhmw8tOYezwPgsThkQ-wwoH9guvzY0weAvGwLT4a7QAUbP1IQaViLQH_hlkfCymF1VkraLHZyXaScrvi5YMt-Jkxz4TJHi9oSG5qn2QuMwtWbczLMCAqsMQzO07XIue=s10000,http://www.mrahotel.co.id/,0.8,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,,,,,,
LODGE-01413,Airy Eco Cicendo,hotel,-6.9051,107.5986,bandung_raya_valid,,,3.3,85.0,15,0.6223335240402257,Positif,Air conditioning,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVcn18r1nGA4A-s88QvVahfPf52LKdJEb3LOUkN5BmIKDK76_ZxvmGdawoppTNkVpzwwSU14RJwivfweSmsEVsufr73au488U-5XsLH89UWI6ESdVjIRdfn6V89ya9DJTq9CiV=s10000,https://cabinstayid.click/airy-eco-cicendo-zp7scw,0.8,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,,,,,,
LODGE-01473,RedDoorz @ Paskal Hyper Square,hotel,-6.9145,107.5941,bandung_raya_valid,,,3.8,64.0,0,,Belum tersedia,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGQuZ0E3vJzTHrNG18BLsndYnk7ukQYOCvlBK13p4Zhy04b3H6PsUGRsRVwVmb26dvu-zGKDSsCxDg12YCBMlEJToVS4Rx5B5SjZ3j--mgX_PYRfKlqspry2YrkC1oFTPaPDEO=s10000,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/pasir-kaliki/kebon-kawung/reddoorz-paskal-hyper-square?utm_campaign=&utm_medium=mybusiness&utm_source=google,0.8,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01472,RedDoorz @ Natuna,hotel,-6.9173,107.6174,bandung_raya_valid,,,4.6,15.0,3,0.5738637362075304,Positif,Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG71iqJffizhiEkmecVFQHPen43GCQjrI96XiORb4jwx0_V7EyW3vZ5j8b3k7EMMvLTp9AHEpGOayAKT31OdNCabEkjybO1Ab4_3Vf_X3F0IkHr872-_vgyHe-rHBrjWJPvyWSN=s10000,https://www.reddoorz.com/indonesia/id/hotel/bandung/sumur-bandung/kebon-pisang/reddoorz-natuna?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0.8,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,,,,,,
LODGE-00198,RedDoorz Plus near Politeknik Negeri Bandung,hotel,-6.8759316,107.5743878,bandung_raya_valid,,,4.5,132.0,38,0.6166221791515384,Positif,"Free Wi-Fi, Free parking, Outdoor pool",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmldfe8SEPzdT4wWo8JF7GwrQnW6nvkLEGCWef4M1rflaP0UmSEkVopby_AtPGsQ3jRpDRATHmFaKLpvs1BDJKcsoaZ3F6g3TWvxwNeO-NMJRtUQIY5UEbMF1Yh_X0goaEaFyU=s10000,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sarijadi/tirtasari/reddoorz-plus-near-politeknik-negeri-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0.78,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,,,,,,
LODGE-00197,OYO 2728 Sinulingga Residence,hotel,-6.8881399,107.5778059,bandung_raya_valid,,,3.2,56.0,21,0.442126501222824,Netral,"Free Wi-Fi, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXQHSbN9jseSAi2ob0yhmoCK2mz6CaXOYvnFwcjJ9_SHPuu1svTu6Vnq3HaKH4jr857R-fPWZpTNOifgLD0dPJGW6y7MOi5dODuC_8FVB_HFJYonXTo6d8dQ8dzIvrsbs2CGSv=s10000,https://www.oyorooms.com/h/93936?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG157&latitude=-6.88814&longitude=107.5778&locale=id,0.78,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,,,,,,
LODGE-00196,OYO 1577 Onic Residence,hotel,-6.8837299,107.5772402,bandung_raya_valid,,,4.2,9.0,2,0.5890892454330987,Positif,"Free Wi-Fi, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6T3UJnTYD0rm-8CNoPvd_U_0w6BiyK5HN8PD8NfWJjtaxbpJZ5uASXZAs9q5s7Bh0Ol2j58KKGzmbmQUvZ_efNqdb4xzhBpHya7d-bk9m75PjoHcJTlJ_PKdtarejl0istVIJaA=s10000,https://www.oyorooms.com/h/80748?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG090&latitude=-6.88373&longitude=107.5772&locale=id,0.78,unique_primary,,,,,1,P1_price_missing,missing_price,scrape_or_manual_price,5,False,False,False,,,,,,
LODGE-01532,D'Sovia Hotel Bandung,hotel,-6.9172,107.598,bandung_raya_valid,,,4.2,1229.0,0,,Belum tersedia,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHst4JG-v-do7oPbnNzLz_caPe6aWVWwYbYTsg-eEUfB25e7iA2wd9r8ecgnJaIvLHjUgpTa0xTXPZ11Wx4hP0FWCcpDbFqlfT6v4cZZ9je0m8ohO4iEG1infKpyhFye0WPwGc9=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_or_manual_price,3,False,False,False,,,,,,
LODGE-00200,Geowisata Inn,hotel,-6.9175,107.5786,bandung_raya_valid,,,4.4,976.0,13,0.583331,Positif,Breakfast; Free Wi-Fi; Free parking; Pool; Air conditioning; Fitness center; Room service; Airport shuttle; Full-service laundry; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsHWxOva78_IJqqSC06sY8-gRX0WsRd6qSvZGdNfIWM-S5ztWNyM7in7dDtp-RH3EvJcSo6KEy0qknDMatunbdMqq2OAJ_PGlcMCX8SvzgPpvH3yN2OSMKDgErWtoFd2DQv7ve=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,True,False,sentiment diisi dari review valid dan model lokal,,,,,
LODGE-01537,Hotel Flores Gallery,hotel,-6.9081,107.618,bandung_raya_valid,,,4.1,574.0,21,0.6308552608496429,Positif,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUsGPFfFFvwoiO3AGTa1Uvs7nXahMDDrq6jwlA6QNFSBEGpMrH9zVEtM9hioiDahwkvUDOO8XoWnSlJQob32qEw3C4F0LHLEwA2uanrCkuXcqMirs41eLq5tzHX2q48auckJtxQ9fSvgtN=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01541,Kampioen Bed and Breakfast,hotel,-6.9043,107.6017,bandung_raya_valid,,,4.3,525.0,17,0.5153818384139184,Positif,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0h0gjBAg1FooG836HpMEwiJ3VVYt_01iBOuLVRPVqaUWPdPzxlckYhLixg1xKlJyp_OvlXZHYX2PkHOMMbRe2fMHsj_BiUNpkZLxtoCe4lhY3nJH5Gb2nm_y0kaNFb1vzc9s=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01519,Ardellia Hotel,hotel,-6.925,107.6189,bandung_raya_valid,,,4.2,466.0,8,0.5952850112801863,Positif,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://cdn.worldota.net/t/1024x768/content/c8/cd/c8cdc21a2837c99519a9b3fe32f2556295a268d0.jpeg,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01558,Wisma Dharma Bakti,hotel,-6.9153,107.6172,bandung_raya_valid,,,4.4,428.0,12,0.6444999432175338,Positif,Wi-Fi; Free parking; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKvuAeNJKsrEH6MTCJFM9nOov6mnidMfC94Z1nrfi1XglWNnN9x3dg0-wvxgzgbznGvqoGCHtPM_Tl0ngPiIR0A5wDh_tiakGPy3U_aeP3UBeOwQGO4X5JCNR80AAwytQVSSc7sw=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01534,Emia Hotel,hotel,-6.9241,107.6249,bandung_raya_valid,,,3.9,403.0,0,,Belum tersedia,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFLckO62rN0a_H6qlpFLHCYR8LAvmHlYtMIfDg0X0-6wyTdOd9R2V_oWYZQIauMGwxdEkOP5r9CCNLK1tp1gBbYdvE9HLaQJ_dy2eKjD3cFCaavLQ6_zwe2WVO15ZY0i-ueTl0=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_or_manual_price,3,False,False,False,,,,,,
LODGE-01521,Bantal Guling Asia Afrika,hotel,-6.926,107.6056,bandung_raya_valid,,,3.9,307.0,0,,Belum tersedia,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Kid-friendly,https://cdn.worldota.net/t/1024x768/content/f3/46/f34679537bf440b711469935be166d2a4d60df55.jpeg,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_sentiment|missing_source_link,scrape_or_manual_price,3,False,False,False,,,,,,
LODGE-01520,Arsallya Hotel,hotel,-6.9279,107.6212,bandung_raya_valid,,,4.1,285.0,18,0.6373614220071068,Positif,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9ywX8eqFLi7oZD4OpVXfXzT_9QE35em4ojZ9IWdNA4Vt2SydNFIComSKJnWhjkx-5hSqaFJZhtz4zg6TWOCWzs9lNpXsecROKdyhnjpScdkrfdBTz3BCjP-uBonT2LahxuNbx=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01515,Airy Gasibu Aria Jipang 6 Bandung,hotel,-6.9001,107.6159,bandung_raya_valid,,,4.4,163.0,8,0.5983592198458655,Positif,Free Wi-Fi; Air conditioning; Room service; Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-0ts2rZa_X6pm5RXtEvTFKO4M3IbfVlYISzSUXaE3yY4mafkJM_w-5nAkfCfXDuh586iOFnu0khhYxmyB27rhBA008m3CreXWlR9OghySFyo7NdHtD73GAxHc8b6LINBiCQyLzg=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01542,Naraya house,hotel,-6.9315,107.6193,bandung_raya_valid,,,4.1,160.0,14,0.600542,Positif,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Full-service laundry,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4zWTIoj7Smut_Rt8b4r5uuZA8nwZca_xIr34Hm1Y7HakIi5-z_jyiwPxRkOxkxwZPAW5iqfRz18SioYFatZblG6z0g2m-PoAcFeI-hsW80De88e0_CJJSHNh5XtfxewvA1Oif=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,True,False,sentiment diisi dari review valid dan model lokal,,,,,
LODGE-01547,RedDoorz Plus Near BIP,hotel,-6.9077,107.613,bandung_raya_valid,,,4.6,133.0,15,0.6445543002309289,Positif,Free Wi-Fi; Free parking; Pool; Restaurant; Room service; Full-service laundry; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0CjYBm2pSX3ADsX6GL7tCRmpZxd8iPfHpvBJ1Yjw6O5RlwGaAoEALUh-zHD2MBCjwMQ4TryZY0GCHPoiWtSeMmR_gSfTHAguyoDMG_K68mmG6CewvEaNSpao8aAHde5OJVl0X=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01538,Hotel Mitra Mutiara Inn,hotel,-6.9354,107.6241,bandung_raya_valid,,,4.1,125.0,16,0.5944559982636063,Positif,Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZiHzklB-9EfISEKZczzw8jZHnSxtKP8-s7AMZz0Yj3IuFj9GLubVyfhdxdIvvRo-WBPmuQcCWB15rsB_eTL7s2I3ow1bTc6Sp6dLRVLWGxcEQMvugu3gaZrXpFWLyK599gqYr8w=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01551,Rhapsodic Stay Bed and Breakfast Bandung,hotel,-6.8966,107.6213,bandung_raya_valid,,,4.3,65.0,17,0.6381192490648179,Positif,Breakfast; Free Wi-Fi; Free parking; Air conditioning,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLmQuGpMSmJfP0hX2OPfdOqsqGoXctn89QEdSyvzVePOoHk8uYdWL7Z25yq5m3mwebMTWddS3_ocnwkwjNtiDK9NiWk4QB5j-I12W6xOPMez_Usm4rdtDHhvstGvORztns3WHJ=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01539,Hotel RedDoorz Malabar 39,hotel,-6.9241,107.6249,bandung_raya_valid,,,4.4,63.0,12,0.5721247584576734,Positif,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpN04XXUDGxR9aifp7G2b11SuDX1g-SIgQLFKNt5aXJtK409PlNRJbRUufDTDVKuZOuL3tqWGdMQsWtVVZgQzYVVhOKW4qw8O1O2vO2TZ0OKeXA-q-xhKKlqDmKPRKKN5Xyuo=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01517,Airy Regol Lengkong Besar 145 Bandung,hotel,-6.9312,107.6129,bandung_raya_valid,,,3.5,41.0,17,0.517716873654096,Positif,Free Wi-Fi; Air conditioning; Restaurant; Smoke-free property,https://cdn.worldota.net/t/1024x768/content/02/zz/02ad6be97d648ea64478c06f6da73de98c341ceb.jpeg,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01514,Airy Braga Lembong 21 Bandung,hotel,-6.9177,107.6125,bandung_raya_valid,,,3.5,28.0,19,0.5330029333332668,Positif,Free breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Accessible; Kid-friendly; Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHM3QtvCE80Vtd7Hg6Vgl1REwm6lRZnEwQL7mRAyH_-a2bLnvjcNF2zI8CAjDcDeAJEPQ8YUbzBPIXguezVfBB1HotxDnzp-ZtKYapPp4VHLFJz3WEXY2jSXGxBAqdpEK-7GdRP=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-01516,Airy Lengkong Buah Batu 152 Bandung,hotel,-6.9378,107.6233,bandung_raya_valid,,,3.6,8.0,6,0.592221253848325,Positif,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Accessible; Kid-friendly; Smoke-free property,https://lh5.googleusercontent.com/p/wAqYpl78-0_4WPjHiDt2AQ=s10000,,0.75,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
LODGE-00214,Airy Eco Budi Cimahi,hotel,-6.8905806,107.5587424,bandung_raya_valid,,,4.0,200.0,12,0.5754755050033531,Positif,"Free Wi-Fi, Air conditioning, Smoke-free property",https://cdn.worldota.net/t/1024x768/content/a3/97/a397297e2e2fcecdec15dc1b60867d27a8468082.jpeg,,0.74,unique_primary,,,,,1,P1_price_missing,missing_price|missing_source_link,scrape_or_manual_price,4,False,False,False,,,,,,
